gakkou	seibetu	q1.1	q1.2	q2	q4	q6	q7
114	1	9	3	10	1	 	1
114	1	9	2	10	2	 	1
114	1	9	1	10	2	 	1
114	1	9	2	5	2	 	1
114	1	9	2	1	2	 	1
114	1	9	5	10	1	 	1
114	1	9	2	10	1	 	1
114	1	9	3	10	2	 	1
114	1	9	3	10	2	 	1
114	1	9	2	10	2	 	1
114	1	9	5	10	1	 	1
114	1	9	1	10	1	 	1
114	1	9	1	14	1	 	1
114	1	9	1	12	2	 	1
114	1	9	2	10	1	 	1
114	1	9	1	10	2	 	1
114	1	9	3	10	2	 	1
114	1	9	1	10	2	 	1
114	1	9	1	10	2	 	1
114	1	9	2	10	2	 	1
114	1	9	3	10	2	 	1
114	1	9	2	4	2	 	1
114	1	9	2	10	2	 	1
114	1	9	1	10	2	 	1
114	1	9	2	10	2	 	1
114	1	9	2	10	2	 	1
114	1	9	2	12	2	 	1
114	1	9	1	10	2	 	1
114	1	9	3	10	2	 	1
114	1	9	2	10	2	 	1
114	1	9	1	1	2	 	1
114	1	9	3	10	1	 	1
114	1	9	1	10	2	 	1
114	1	9	1	6	2	 	1
114	1	9	1	10	2	 	1
114	1	9	1	10	2	 	1
114	1	9	3	14	2	 	1
114	1	9	2	10	2	 	1
114	1	9	3	10	1	 	1
114	1	9	1	10	2	 	1
114	1	9	1	10	2	 	1
114	1	9	1	10	1	 	1
114	1	9	3	10	1	 	1
114	1	9	2	10	1	 	1
114	1	9	3	10	2	 	1
114	1	9	2	4	2	 	1
114	1	9	3	6	2	 	1
114	1	9	1	12	1	 	1
114	1	9	3	10	1	 	1
114	1	9	4	10	1	 	1
114	1	9	4	10	2	 	1
114	1	9	1	10	2	 	1
114	1	9	2	10	3	 	1
114	1	9	1	5	3	 	2
114	1	9	2	10	1	 	1
114	1	9	2	10	3	 	1
114	1	9	3	10	2	 	1
114	1	9	3	10	3	 	1
114	1	9	6	5	3	 	1
114	1	9	2	10	2	 	1
114	1	9	1	10	3	 	1
114	1	9	5	10	3	 	1
114	1	9	1	10	3	 	1
114	1	9	4	10	3	 	1
114	1	9	1	10	2	 	1
114	1	9	1	10	3	 	1
114	1	9	1	10	3	 	1
114	1	9	1	10	3	 	1
114	1	9	3	10	3	1	1
114	1	9	1	4	2	1	1
114	1	9	5	10	3	1	1
114	1	9	4	14	1	1	1
114	1	9	1	10	2	1	1
114	1	9	1	6	2	1	1
114	1	9	1	5	2	1	1
114	1	9	3	14	2	1	1
114	1	9	4	10	3	1	1
114	1	9	1	10	1	1	1
114	1	9	1	6	1	1	1
114	1	9	3	5	3	1	2
114	1	9	2	4	2	1	2
114	1	9	5	1	2	1	2
114	1	9	1	10	2	1	2
114	1	9	2	10	3	1	2
114	1	9	1	10	2	1	2
114	1	9	2	10	2	1	2
114	1	9	2	10	3	1	2
114	1	9	1	10	3	1	2
114	1	9	2	10	2	1	2
114	1	9	1	4	3	1	2
114	1	9	1	1	2	1	2
114	1	9	2	10	9	1	2
114	1	9	3	10	2	1	2
114	2	9	1	14	2	 	2
114	2	9	2	10	2	 	2
114	2	9	4	10	2	 	1
114	2	9	2	10	2	 	1
114	2	9	2	6	2	 	2
114	2	9	2	10	2	 	2
114	2	9	1	10	2	 	1
114	2	9	2	10	2	 	1
114	2	9	3	10	1	 	1
114	2	9	1	10	2	 	1
114	2	9	2	10	2	 	1
114	2	9	1	10	2	 	1
114	2	9	3	12	2	 	1
114	2	9	5	10	2	 	1
114	2	9	2	10	1	 	1
114	2	9	2	10	2	 	1
114	2	9	4	12	2	 	1
114	2	9	2	10	2	 	1
114	2	9	2	10	2	 	1
114	2	9	1	10	2	 	1
114	2	9	3	10	2	 	1
114	2	9	3	10	2	 	1
114	2	9	2	1	2	 	2
114	2	9	1	10	2	 	2
114	2	9	2	10	2	 	2
114	2	9	3	10	2	 	2
114	2	9	6	10	2	 	2
114	2	9	1	14	1	 	1
114	2	9	1	10	2	 	1
114	2	9	3	10	2	 	1
114	2	9	1	10	2	 	2
114	2	9	2	10	1	 	1
114	2	9	3	14	2	 	1
114	2	9	1	10	2	 	2
114	2	9	1	10	2	 	1
114	2	9	2	6	1	 	1
114	2	9	3	10	1	 	1
114	2	9	1	12	2	 	1
114	2	9	1	8	2	 	2
114	2	9	2	10	1	 	2
114	2	9	1	10	2	 	1
114	2	9	3	10	2	 	2
114	2	9	4	1	2	 	1
114	2	9	4	10	2	 	2
114	2	9	1	10	1	 	2
114	2	9	1	10	1	 	2
114	2	9	2	10	2	 	2
114	2	9	3	10	2	 	2
114	2	9	1	10	1	 	2
114	2	9	4	10	2	 	2
114	2	9	1	10	2	 	2
114	2	9	2	10	3	 	2
114	2	9	1	6	2	 	2
114	2	9	1	10	1	 	1
114	2	9	1	6	2	 	2
114	2	9	2	10	1	 	1
114	2	9	1	10	1	 	1
114	2	9	2	6	2	 	1
114	2	9	2	10	3	 	2
114	2	9	3	12	2	 	1
114	2	9	2	10	2	 	1
114	2	9	1	10	2	 	1
114	2	9	2	6	3	 	2
114	2	9	3	10	3	 	2
114	2	9	2	4	3	 	2
114	2	9	1	10	2	1	2
114	2	9	1	10	2	1	2
114	2	9	3	1	3	1	2
114	2	9	4	10	2	1	2
114	2	9	1	10	2	1	2
114	2	9	3	10	2	1	2
114	2	9	2	10	3	1	2
114	2	9	3	10	3	1	2
114	2	9	1	14	3	1	2
114	2	9	2	6	3	1	2
114	2	9	1	10	3	1	2
114	2	9	4	1	2	1	2
114	2	9	1	14	2	1	2
115	1	9	3	10	1	 	1
115	1	9	3	6	2	 	1
115	1	9	4	5	1	1	2
115	1	1	2	9	3	1	2
115	1	9	4	4	3	 	1
115	1	9	2	4	2	1	2
115	1	9	2	11	1	1	2
115	1	9	2	6	2	1	2
115	1	9	3	6	1	 	1
115	1	1	1	10	2	 	1
115	1	9	2	4	1	1	2
115	1	1	1	10	1	1	2
115	1	1	1	10	2	 	1
115	1	1	1	10	1	 	1
115	1	9	2	6	3	1	2
115	1	9	2	10	1	1	2
115	1	9	3	10	1	 	1
115	1	9	2	6	2	 	1
115	1	9	3	10	2	 	1
115	1	1	1	6	2	 	1
115	1	9	2	10	1	1	1
115	1	1	1	10	1	 	1
115	1	9	3	10	2	1	1
115	1	9	3	4	2	1	1
115	1	9	2	10	1	 	1
115	1	9	4	10	3	1	2
115	1	1	1	10	1	 	1
115	1	1	1	5	1	1	2
115	1	9	2	5	2	1	2
115	1	9	2	6	2	1	2
115	1	9	2	10	1	 	1
115	1	9	3	4	1	 	2
115	1	9	3	10	1	 	1
115	1	1	1	5	1	 	1
115	1	1	1	4	1	 	1
115	1	9	4	6	2	 	1
115	1	9	2	5	2	1	2
115	1	1	1	5	2	1	2
115	1	1	1	10	2	1	2
115	1	9	2	14	1	 	1
115	1	9	2	11	2	 	2
115	1	9	3	10	2	 	2
115	1	9	3	6	1	 	1
115	1	9	3	6	1	1	2
115	1	1	1	6	1	 	1
115	1	9	4	10	2	1	1
115	1	1	1	10	1	1	2
115	1	9	3	8	2	 	1
115	1	9	2	10	1	 	1
115	1	9	2	10	1	1	1
115	1	1	1	10	1	 	2
115	1	9	3	5	2	 	2
115	1	1	1	10	1	1	2
115	1	1	1	4	2	1	2
115	1	9	4	4	1	 	1
115	1	1	1	4	1	1	2
115	1	1	1	6	2	1	2
115	1	9	2	10	1	1	2
115	1	9	2	6	3	 	2
115	1	9	2	10	1	 	1
115	1	1	1	6	2	1	2
115	1	1	1	5	1	 	1
115	1	1	1	5	3	1	2
115	2	9	1	8	2	 	2
115	2	9	1	10	2	1	2
115	2	9	2	10	2	1	2
115	2	9	2	5	1	1	2
115	2	9	1	6	3	 	2
115	2	9	3	9	2	 	2
115	2	9	4	5	2	1	2
115	2	9	1	6	2	1	2
115	2	1	1	14	3	1	2
115	2	9	1	10	1	1	2
115	2	9	2	1	2	 	1
115	2	9	1	10	2	1	2
115	2	9	2	10	1	 	2
115	2	9	3	14	1	 	2
115	2	9	2	10	2	 	2
115	2	9	2	13	1	 	2
115	2	9	2	5	1	 	2
115	2	9	1	12	1	 	2
115	2	9	1	10	2	 	2
115	2	9	2	10	1	1	2
115	2	9	2	10	2	 	2
115	2	9	1	10	2	 	1
115	2	9	1	10	1	 	1
115	2	9	2	5	1	1	2
115	2	9	1	12	1	1	2
115	2	9	3	5	2	1	2
115	2	9	2	10	1	 	1
115	2	9	4	14	2	1	2
115	2	9	2	10	2	1	2
115	2	9	2	10	1	 	1
115	2	9	2	6	3	1	2
115	2	9	2	10	1	 	2
115	2	9	1	10	1	 	2
115	2	9	2	6	3	1	2
115	2	9	1	5	1	1	2
115	2	9	1	6	2	1	2
115	2	9	2	5	1	1	2
115	2	9	1	8	1	1	2
115	2	9	2	5	2	1	2
115	2	9	3	10	2	1	4
115	2	9	2	9	1	 	1
115	2	9	2	4	1	1	2
115	2	9	1	5	2	1	2
115	2	9	3	8	2	 	2
115	2	9	1	5	2	1	2
115	2	9	1	6	2	 	2
116	1	9	3	4	2	 	1
116	1	1	1	5	1	 	1
116	1	9	3	10	1	1	2
116	1	1	1	10	1	1	2
116	1	9	1	10	1	1	2
116	1	9	3	10	2	1	2
116	1	9	2	11	2	1	2
116	1	1	1	8	1	1	2
116	1	1	1	4	1	 	1
116	1	9	2	6	1	 	1
116	1	9	3	4	2	 	2
116	1	9	3	6	1	 	1
116	1	9	3	10	2	 	1
116	1	9	3	4	1	 	1
116	1	9	2	6	2	 	2
116	1	1	1	10	1	1	1
116	1	1	1	10	2	 	2
116	1	9	2	5	2	 	2
116	1	1	1	6	1	1	2
116	1	9	3	4	1	1	2
116	1	9	2	6	2	 	2
116	1	9	4	4	1	 	2
116	1	9	3	14	1	1	2
116	1	9	4	10	2	1	2
116	1	9	2	10	1	1	2
116	1	1	1	10	2	 	2
116	1	1	1	10	2	 	2
116	1	1	1	10	1	 	2
116	1	1	1	6	1	1	2
116	1	9	4	5	2	 	2
116	1	1	1	4	2	 	2
116	1	9	3	14	1	 	1
116	1	9	3	5	2	1	2
116	1	1	1	6	2	 	2
116	1	1	1	5	2	1	2
116	1	9	3	6	2	1	2
116	1	1	1	5	2	1	2
116	1	9	3	5	2	 	2
116	1	1	1	10	1	1	2
116	1	9	5	10	1	1	2
116	1	9	2	5	1	1	2
116	1	1	1	5	2	1	2
116	1	9	2	6	2	 	1
116	1	9	2	14	2	 	1
116	1	9	3	14	1	1	2
116	1	9	4	6	1	 	1
116	1	9	4	5	1	1	2
116	1	1	1	5	1	1	2
116	1	9	2	4	1	1	2
116	1	9	4	6	1	1	2
116	1	9	2	14	3	 	1
116	1	9	4	6	2	1	2
116	1	9	4	12	2	 	1
116	1	1	1	8	1	 	2
116	1	9	2	10	1	1	2
116	1	9	3	6	1	1	2
116	1	9	3	6	2	 	9
116	1	9	4	14	2	 	2
116	1	1	1	14	1	1	2
116	1	1	1	14	1	1	2
116	1	1	1	10	2	1	2
116	1	1	1	5	2	1	2
116	1	1	1	10	2	1	2
116	1	9	2	8	1	 	1
116	1	9	2	10	1	1	2
116	1	9	2	4	1	 	1
116	1	1	1	10	1	1	2
116	1	9	2	10	1	 	1
116	2	9	1	10	1	 	1
116	2	9	4	5	1	1	2
116	2	9	2	10	1	1	2
116	2	9	1	5	3	1	2
116	2	9	1	5	1	1	2
116	2	9	1	5	2	1	2
116	2	9	1	10	2	 	2
116	2	9	1	5	1	 	2
116	2	9	2	5	2	1	2
116	2	9	1	5	2	1	2
116	2	9	3	5	1	 	1
116	2	9	1	6	2	 	2
116	2	9	4	5	1	1	2
116	2	9	3	10	2	1	2
116	2	9	1	10	1	1	1
116	2	9	3	10	2	1	2
116	2	9	2	5	2	1	2
116	2	9	2	10	1	 	2
116	2	9	1	10	1	 	2
116	2	9	1	10	2	 	2
116	2	9	2	6	1	 	2
116	2	9	1	10	1	 	2
116	2	9	2	10	1	1	2
116	2	9	2	10	2	 	2
116	2	9	1	5	2	1	2
116	2	9	1	10	1	1	2
116	2	9	1	5	2	 	2
116	2	9	1	10	1	1	2
116	2	9	1	10	2	 	2
116	2	9	2	5	2	 	2
116	2	9	3	10	1	 	2
116	2	9	2	5	1	1	2
116	2	9	2	10	2	1	2
116	2	9	1	5	1	 	2
116	2	9	3	14	1	1	2
116	2	9	4	6	1	 	1
116	2	9	3	5	1	 	2
116	2	9	1	10	1	 	2
116	2	9	2	6	2	 	4
116	2	9	2	10	2	 	2
116	2	9	1	10	1	 	2
116	2	9	1	5	2	 	2
116	2	9	2	5	1	1	2
116	2	9	1	5	1	 	2
116	2	9	3	14	1	 	2
116	2	9	3	14	2	 	2
116	2	9	2	6	1	 	2
116	2	9	2	10	3	 	2
201	1	9	1	4	1	1	2
201	1	9	3	6	2	 	1
201	1	9	1	5	1	1	2
201	1	9	2	13	2	1	4
201	1	9	1	10	2	 	1
201	1	9	1	4	1	1	2
201	1	9	1	4	2	 	1
201	1	9	2	10	2	 	1
201	1	9	1	5	1	1	2
201	1	9	2	5	1	1	2
201	1	9	1	6	2	1	4
201	1	9	2	5	2	1	2
201	1	9	1	11	1	 	1
201	1	9	1	5	2	 	1
201	1	9	1	6	2	 	1
201	1	9	2	11	2	1	2
201	1	9	2	10	2	 	1
201	1	9	1	10	2	 	2
201	1	9	2	6	2	1	1
201	1	9	1	10	1	1	2
201	1	9	2	10	1	 	1
201	1	9	1	10	2	1	2
201	1	9	1	10	2	 	1
201	1	9	1	4	9	1	1
201	1	9	1	6	2	 	1
201	1	9	1	6	2	 	1
201	1	9	3	5	2	1	2
201	1	9	2	5	2	1	2
201	1	9	1	10	2	1	2
201	1	9	3	6	2	1	2
201	1	9	1	14	1	1	1
201	1	9	1	5	1	1	2
201	1	9	2	10	2	 	1
201	1	9	1	5	2	 	1
201	1	9	2	4	2	 	2
201	1	9	3	5	2	 	2
201	1	9	2	5	2	 	2
201	1	9	3	11	1	 	1
201	1	9	1	10	1	 	1
201	1	9	1	10	2	 	1
201	1	9	1	5	1	1	1
201	1	9	2	5	2	1	2
201	1	9	2	4	1	1	1
201	1	9	2	4	1	1	1
201	1	9	1	10	2	1	2
201	1	9	1	5	2	1	2
201	1	9	1	5	2	 	1
201	1	9	1	10	1	1	2
201	1	9	1	10	2	1	2
201	1	9	1	5	1	1	1
201	1	9	2	5	1	1	1
201	1	9	2	10	1	1	1
201	1	9	1	5	2	1	2
201	1	9	1	5	2	 	1
201	1	9	1	14	2	 	2
201	1	9	1	10	2	 	2
201	1	9	1	5	1	 	1
201	1	9	1	10	2	1	2
201	1	9	1	6	1	 	1
201	1	9	2	10	2	 	1
201	1	9	1	8	2	1	2
201	1	9	3	13	2	 	1
201	1	9	2	10	2	 	2
201	1	9	3	10	1	1	2
201	1	9	2	10	2	1	2
201	1	9	1	8	2	 	1
201	1	9	2	14	2	1	2
201	1	9	1	8	1	1	2
201	1	9	1	10	2	1	2
201	1	9	1	5	1	1	2
201	1	9	2	14	2	1	2
201	1	9	2	10	2	1	2
201	1	9	1	10	2	 	2
201	1	9	1	8	1	1	2
201	1	9	3	5	1	1	2
201	1	9	1	10	2	 	1
201	1	9	2	10	1	1	2
201	1	9	2	4	2	1	2
201	1	9	1	5	2	1	2
201	1	9	1	5	2	1	2
201	1	9	2	5	2	 	2
201	1	9	3	4	2	1	1
201	1	9	1	5	1	 	2
201	1	9	2	14	2	 	1
201	1	9	1	14	2	 	1
201	1	9	3	6	2	1	2
201	1	9	1	10	2	 	1
201	1	9	1	5	1	1	2
201	1	9	2	4	1	 	1
201	1	9	1	8	2	 	2
201	1	9	2	8	2	 	2
201	1	9	1	10	2	1	2
201	1	9	2	6	1	 	1
201	1	9	4	10	2	 	2
201	1	9	2	6	1	 	1
201	1	9	3	8	2	 	2
201	1	9	4	14	2	1	2
201	1	9	3	14	1	 	1
201	1	9	3	14	1	 	1
201	1	9	1	6	2	 	1
201	1	9	2	5	2	1	2
201	1	9	2	10	2	1	2
201	1	9	1	5	1	 	1
201	1	9	1	6	2	1	2
201	1	9	1	5	1	1	2
201	1	9	2	10	1	1	2
201	1	9	3	10	2	1	2
201	1	9	1	5	1	1	2
201	1	9	2	5	1	1	2
201	1	9	1	8	1	1	2
201	1	9	2	10	3	1	2
201	1	9	2	6	1	 	1
201	1	9	1	10	1	 	1
201	1	9	3	5	1	1	2
201	1	9	3	10	2	1	2
201	1	9	1	10	1	 	1
201	1	9	1	10	2	 	1
201	1	9	2	14	1	 	1
201	1	9	1	10	1	 	1
201	1	9	2	10	1	 	1
201	1	9	2	14	1	1	1
201	1	9	1	5	1	1	2
201	1	9	4	10	1	1	1
201	1	9	2	10	2	 	2
201	1	9	2	6	2	 	1
201	1	9	3	8	2	1	2
201	1	9	2	9	1	 	1
201	1	9	1	5	2	 	1
201	1	9	3	10	1	1	2
201	1	9	2	14	2	1	2
201	1	9	1	5	1	1	2
201	1	9	1	10	2	 	1
201	1	9	4	10	2	 	2
201	1	9	1	5	1	1	2
201	2	9	1	5	2	1	2
201	2	9	1	5	2	 	2
201	2	9	2	14	1	1	2
201	2	9	2	5	2	1	2
201	2	9	2	10	1	 	1
201	2	9	2	14	1	1	2
201	2	9	2	14	1	1	2
201	2	9	1	13	2	 	1
201	2	9	1	5	1	 	1
201	2	9	1	5	2	1	2
201	2	9	1	10	2	 	1
201	2	9	3	5	2	1	2
201	2	9	1	10	1	1	2
201	2	9	4	5	2	 	2
201	2	9	2	10	1	1	2
201	2	9	1	13	2	1	2
201	2	9	1	8	2	 	1
201	2	9	1	10	1	 	1
201	2	9	2	6	2	 	4
201	2	9	2	13	2	 	1
201	2	9	1	5	1	 	1
201	2	9	1	12	2	1	2
201	2	9	1	5	1	 	2
201	2	9	3	6	2	 	2
201	2	9	1	6	2	 	4
201	2	9	1	14	9	 	2
201	2	9	2	6	2	 	2
201	2	9	1	5	2	1	2
201	2	9	1	10	1	1	2
201	2	9	2	5	2	1	2
201	2	9	1	5	2	 	2
201	2	9	1	5	2	 	2
201	2	9	2	10	2	1	2
201	2	9	2	10	2	1	2
201	2	9	1	5	2	 	2
201	2	9	1	10	2	1	2
201	2	9	1	11	2	 	2
201	2	9	1	10	1	 	1
201	2	9	2	5	2	 	2
201	2	9	1	13	1	 	2
201	2	9	2	4	2	 	1
201	2	9	1	5	2	 	2
201	2	9	1	5	2	1	2
201	2	9	1	5	1	 	2
201	2	9	2	5	1	1	2
201	2	9	1	10	1	 	1
201	2	9	1	10	1	1	2
201	2	9	1	10	1	 	1
201	2	9	1	5	2	 	2
201	2	9	2	10	2	 	2
201	2	9	1	10	1	 	1
201	2	9	1	10	1	 	2
201	2	9	1	5	2	 	2
201	2	9	1	10	2	 	2
201	2	9	1	5	1	 	2
201	2	9	2	12	2	 	1
201	2	9	1	5	2	 	2
201	2	9	1	11	2	 	2
201	2	9	1	5	2	 	2
201	2	9	1	14	1	 	9
201	2	9	1	11	1	 	2
201	2	9	3	14	1	 	2
201	2	9	2	10	2	 	2
201	2	9	2	10	1	1	2
201	2	9	2	5	2	 	2
201	2	9	2	14	1	 	1
201	2	9	4	10	1	 	1
201	2	9	1	14	2	 	2
201	2	9	1	10	2	1	2
201	2	9	1	10	2	 	2
201	2	9	1	10	1	 	2
201	2	9	2	6	2	 	2
201	2	9	1	14	2	1	2
201	2	9	2	14	2	 	2
201	2	9	1	6	2	1	2
201	2	9	1	8	2	1	2
201	2	9	1	5	2	1	2
201	2	9	3	14	1	1	2
201	2	9	2	14	1	 	2
201	2	9	2	10	2	 	2
201	2	9	1	5	2	 	2
201	2	9	2	10	1	 	1
201	2	9	1	10	1	 	1
201	2	9	1	6	1	1	2
201	2	9	2	14	2	 	2
201	2	9	1	5	1	1	2
201	2	9	2	6	1	1	2
201	2	9	1	10	2	 	2
201	2	9	1	5	2	1	2
201	2	9	2	5	1	 	2
201	2	9	3	10	2	 	2
201	2	9	1	5	1	 	2
201	2	9	1	5	1	 	2
201	2	9	4	14	1	1	2
201	2	9	1	5	2	 	2
201	2	9	2	5	1	 	1
201	2	9	1	5	1	 	1
201	2	9	1	10	2	 	2
201	2	9	3	4	1	 	2
201	2	9	1	10	1	 	2
201	2	9	1	14	3	1	2
201	2	9	3	6	2	 	1
201	2	9	1	10	2	1	2
201	2	9	1	4	1	 	2
201	2	9	1	14	1	 	1
201	2	9	2	5	1	1	2
201	2	9	2	10	1	 	2
201	2	9	2	10	2	 	2
201	2	9	3	10	1	 	1
201	2	9	3	10	2	 	2
201	2	9	2	5	3	 	4
201	2	9	6	10	1	 	1
201	2	9	3	6	3	 	2
201	2	9	1	10	3	 	2
202	1	9	3	10	1	1	2
202	1	9	1	10	1	 	1
202	1	9	1	10	2	 	1
202	1	9	1	10	2	1	1
202	1	9	1	6	2	1	2
202	1	9	3	10	2	1	2
202	1	9	2	10	2	1	2
202	1	9	1	10	2	1	2
202	1	9	1	10	1	1	2
202	1	9	1	10	2	1	2
202	1	9	2	10	1	 	1
202	1	9	1	10	1	1	2
202	1	9	1	1	2	 	2
202	1	9	1	10	1	 	1
202	1	9	1	8	1	 	1
202	1	9	1	10	3	1	2
202	1	9	3	4	1	 	1
202	1	9	1	10	3	 	2
202	1	9	1	10	2	 	2
202	1	9	1	10	2	 	1
202	1	9	1	10	2	 	2
202	1	9	1	10	2	 	1
202	1	9	1	10	1	1	2
202	1	9	2	10	2	 	2
202	1	9	1	1	2	1	2
202	1	9	1	10	2	 	2
202	1	9	3	10	2	1	2
202	1	9	1	10	1	 	1
202	1	9	2	8	2	1	1
202	1	9	2	8	2	 	1
202	1	9	1	1	2	1	2
202	2	9	1	10	1	 	2
202	2	9	1	10	1	 	2
202	2	9	1	1	2	 	2
202	2	9	1	8	2	1	2
202	2	9	2	8	1	 	2
202	2	9	2	8	2	 	1
202	2	9	1	10	2	 	2
202	2	9	2	8	2	1	2
202	2	9	1	10	2	 	2
202	2	9	1	10	2	 	2
202	2	9	1	1	2	 	1
202	2	9	1	10	1	1	2
202	2	9	2	10	1	 	2
202	2	9	1	10	2	 	2
202	2	9	1	10	1	1	2
202	2	9	1	10	1	 	1
202	2	9	1	8	2	1	2
202	2	9	2	1	2	1	2
202	2	9	1	1	2	 	2
202	2	9	1	10	2	1	2
202	2	9	1	12	2	1	2
202	2	9	2	10	3	 	2
202	2	9	2	10	1	 	2
202	2	9	1	10	2	 	2
202	2	9	1	1	1	1	2
202	2	9	2	10	2	1	2
202	2	9	1	10	1	1	2
202	2	9	2	10	2	1	2
202	2	9	1	10	2	 	2
202	2	9	1	10	3	 	2
202	2	9	2	10	2	 	2
202	2	9	1	10	2	 	4
203	1	9	2	6	2	1	2
203	1	9	4	10	1	 	1
203	1	9	3	8	1	1	2
203	1	9	2	5	2	1	2
203	1	9	3	5	2	1	2
203	1	9	1	10	2	 	2
203	1	9	4	5	2	1	2
203	1	9	2	10	2	1	2
203	1	9	2	4	2	1	2
203	1	9	2	10	1	 	1
203	1	9	1	5	2	1	2
203	1	9	4	5	1	1	2
203	1	9	4	5	1	1	2
203	1	9	2	5	1	 	1
203	1	9	1	6	2	1	2
203	1	9	1	4	1	 	1
203	1	9	1	10	2	 	9
203	1	9	1	6	2	1	1
203	1	9	2	12	1	 	1
203	1	9	2	10	2	 	1
203	1	9	2	5	2	 	1
203	1	9	3	14	1	 	1
203	1	9	3	5	1	1	2
203	1	9	1	1	1	1	2
203	1	9	1	5	2	1	2
203	1	9	1	10	9	 	1
203	1	9	3	9	1	 	1
203	1	9	1	9	1	 	2
203	1	9	1	5	2	1	2
203	1	9	2	10	2	1	2
203	2	9	1	10	1	 	2
203	2	9	4	6	2	 	2
203	2	9	1	6	2	 	2
203	2	9	1	10	2	 	2
203	2	9	2	14	2	 	2
203	2	9	3	10	2	 	1
203	2	9	2	10	2	 	2
203	2	9	1	10	1	 	1
203	2	9	1	5	2	 	2
203	2	9	1	5	2	1	2
203	2	9	4	14	1	 	1
203	2	9	1	10	1	 	5
203	2	9	1	5	2	 	2
203	2	9	1	13	2	 	2
203	2	9	3	10	1	 	1
203	2	9	2	8	1	 	2
203	2	9	2	10	1	1	4
203	2	9	1	5	1	1	2
203	2	9	1	5	2	1	2
203	2	9	1	14	1	1	2
203	2	9	4	10	2	 	2
203	2	9	4	11	2	 	2
203	2	9	1	10	2	 	2
203	2	9	1	5	2	 	2
203	2	9	3	4	2	 	2
203	2	9	1	5	2	 	2
203	2	9	2	1	2	1	2
203	2	9	1	5	2	 	2
203	2	9	1	6	1	1	2
204	1	9	1	6	1	 	2
204	1	9	3	12	1	 	2
204	1	9	1	10	1	1	1
204	1	9	2	13	3	 	2
204	1	9	4	1	2	1	2
204	1	9	2	10	2	 	2
204	1	9	1	6	2	 	1
204	1	9	1	10	2	 	2
204	1	9	2	10	1	1	2
204	1	9	1	6	2	1	2
204	1	9	1	8	1	 	2
204	1	9	1	10	1	 	2
204	1	9	1	10	1	 	2
204	1	9	3	10	1	 	2
204	1	9	3	10	1	 	2
204	1	9	5	10	2	 	2
204	1	9	1	10	2	1	2
204	1	9	1	6	1	 	1
204	1	9	2	1	2	 	1
204	1	9	1	4	2	 	1
204	1	9	1	10	2	 	2
204	1	9	3	14	2	 	2
204	1	9	1	10	2	1	2
204	1	9	2	10	1	 	2
204	1	9	1	10	1	1	2
204	1	9	1	10	1	 	1
204	1	9	2	10	2	1	2
204	1	9	1	10	2	 	1
204	1	9	1	4	2	1	2
204	1	9	3	14	1	 	2
204	1	9	1	10	2	 	2
204	1	9	4	10	2	1	2
204	1	9	2	10	1	 	1
204	1	9	1	10	1	 	2
204	1	9	5	10	2	 	2
204	1	9	1	10	1	 	2
204	1	9	4	4	2	 	2
204	1	9	1	10	1	 	2
204	1	9	1	4	1	 	1
204	1	9	3	14	2	1	2
204	1	9	1	10	1	1	2
204	1	9	3	10	1	 	2
204	1	9	1	10	2	 	1
204	1	9	3	6	2	 	2
204	1	9	3	4	2	1	2
204	1	9	2	6	1	 	2
204	1	9	4	10	1	1	2
204	1	9	4	10	1	1	2
204	1	9	1	10	1	 	1
204	1	9	3	14	1	1	2
204	1	9	1	1	2	1	2
204	1	9	1	10	1	 	2
204	1	9	3	10	2	 	1
204	1	9	2	6	2	 	2
204	1	9	2	10	1	 	2
204	1	9	1	10	1	 	2
204	1	9	1	10	2	 	2
204	1	9	3	6	3	 	2
204	1	9	1	10	3	 	2
204	1	9	2	10	2	 	1
204	1	9	1	10	1	1	2
204	1	9	1	10	1	 	1
204	1	9	1	10	1	 	1
204	1	9	1	14	2	 	1
204	1	9	1	10	2	 	1
204	1	9	3	10	2	 	2
204	1	9	1	5	2	1	2
204	1	9	4	10	1	 	1
204	1	9	1	10	2	 	1
204	1	9	4	14	1	1	2
204	1	9	1	10	2	 	2
204	1	9	4	6	2	 	2
204	1	9	1	10	9	1	2
204	1	9	3	1	3	 	1
204	2	9	1	10	1	1	2
204	2	9	3	1	1	 	2
204	2	9	1	10	1	 	1
204	2	9	1	10	1	1	2
204	2	9	2	10	1	1	2
204	2	9	1	10	1	1	2
204	2	9	1	10	1	1	2
204	2	9	3	1	2	1	2
204	2	9	1	10	1	 	2
204	2	9	3	1	1	 	2
204	2	9	1	14	1	 	2
204	2	9	1	10	1	1	2
204	2	9	1	6	2	 	2
204	2	9	1	10	2	 	2
204	2	9	2	10	2	 	2
204	2	9	1	10	1	1	2
204	2	9	3	10	2	 	2
204	2	9	1	10	1	 	2
204	2	9	1	10	2	 	2
204	2	9	1	10	1	 	1
204	2	9	1	10	1	1	2
204	2	9	3	1	1	1	2
204	2	9	2	1	2	 	2
204	2	9	1	10	2	 	2
204	2	9	1	4	2	 	2
204	2	9	3	10	1	 	2
204	2	9	1	10	2	1	2
204	2	9	3	10	2	 	2
204	2	9	1	10	1	 	1
204	2	9	1	10	1	 	2
204	2	9	1	10	2	 	2
204	2	9	3	10	2	 	2
204	2	9	2	6	2	 	2
