gakkou	seibetu	q2_1	q2_2	q2_3	q2_4	q2_5	q2_6	q3.1	q3.2	q4.1	q4.3.1	q4.3.2	q6	q7	q8	q9.1.2	q9.2	q10	q11	q12	q13
102	2	4	 	 	 	 	 	2	1	5	2	4	20	1	1000	    21	9	4500	2	5	 
102	2	4	 	 	 	 	 	2	1	10	3	7	11	150	9999	  3011	9	10000	2	2	 
102	2	4	 	 	 	 	 	2	1	11	3	8	20	150	50	    11	9	4500	2	2	 
102	2	5	4	 	 	 	 	2	2	5	2	4	11	150	9999	  3011	9	10000	2	2	 
102	2	5	4	 	 	 	 	2	1	4	2	5	36	1	1000	  2023	9	4800	2	2	 
102	2	5	4	 	 	 	 	2	2	4	3	4	20	1	1000	    21	9	4500	2	5	 
102	2	4	 	 	 	 	 	2	3	5	2	6	20	150	50	    11	9	4500	2	2	 
102	2	5	1	 	 	 	 	2	1	5	3	5	20	150	50	    11	9	4500	2	2	 
102	2	5	4	 	 	 	 	2	4	5	2	5	38	1	1000	B	2	5000	2	2	 
102	2	5	1	 	 	 	 	2	1	5	2	6	36	1	1000	  2021	1	6200	2	2	 
102	2	4	 	 	 	 	 	2	1	4	3	7	36	1	1000	  2021	9	5500	2	2	 
102	2	5	4	 	 	 	 	2	3	10	2	6	36	1	1000	  2021	9	5000	2	2	 
102	2	4	 	 	 	 	 	2	4	14	3	7	11	150	9999	  3011	9	10000	2	2	 
102	2	4	 	 	 	 	 	2	1	5	3	4	7	1	2	  6111	9	3500	2	2	 
102	2	5	1	 	 	 	 	2	2	14	2	5	36	1	1000	  2021	9	4800	2	2	 
102	2	5	4	 	 	 	 	2	2	10	2	5	36	1	1000	  2023	9	4800	2	2	1
102	2	4	 	 	 	 	 	2	1	5	2	5	20	150	50	    11	9	4500	2	2	 
102	2	5	4	 	 	 	 	2	1	5	2	5	36	1	1000	  2023	9	4800	2	2	 
102	2	5	4	 	 	 	 	2	3	4	2	6	20	1	1000	    21	9	4500	2	5	 
102	2	5	4	 	 	 	 	2	2	5	9	4	36	1	1000	  2021	1	6200	2	2	 
102	2	5	1	 	 	 	 	2	4	5	3	6	43	999	9999	 	9	99999	9	5	 
102	2	5	4	 	 	 	 	2	1	5	2	5	27	1	10	B	9	5000	2	5	1
102	2	4	 	 	 	 	 	2	3	5	3	7	20	150	50	    11	9	4500	2	2	 
103	1	2	 	 	 	 	 	9	1	7	3	7	34	1	60	 10106	1	4000	2	2	 
103	1	1	 	 	 	 	 	9	1	10	2	6	37	1	90	  1017	1	6000	2	2	 
103	1	2	 	 	 	 	 	9	1	5	2	4	37	1	1000	 20103	1	8000	2	2	 
103	1	2	 	 	 	 	 	9	1	11	2	5	33	1	500	 10106	1	7000	2	2	 
103	1	2	 	 	 	 	 	9	4	8	9	8	7	1	1	  6114	9	5000	2	2	1
103	1	2	 	 	 	 	 	9	2	5	2	8	16	1	20	 10102	1	5000	2	2	 
103	1	1	 	 	 	 	 	9	2	6	2	3	7	1	5	  6112	9	5000	2	2	 
103	1	1	 	 	 	 	 	9	2	5	2	7	37	1	90	  1017	1	6000	2	2	 
103	1	1	 	 	 	 	 	9	1	14	3	2	8	1	3	  6114	2	4000	2	2	 
103	1	2	 	 	 	 	 	9	4	4	2	6	36	1	1000	  2023	9	6000	2	2	 
103	1	2	 	 	 	 	 	9	3	5	2	6	35	1	500	  1023	1	7000	2	2	 
103	1	2	 	 	 	 	 	9	1	5	2	4	33	1	80	 10106	2	6000	2	2	 
103	1	2	 	 	 	 	 	9	1	10	2	5	36	1	1000	  1023	2	6000	2	2	 
103	1	2	 	 	 	 	 	9	2	13	3	7	36	1	1000	  1023	2	6000	2	2	 
103	1	1	 	 	 	 	 	9	1	5	3	5	37	1	1000	  2011	2	8000	2	2	 
103	1	2	 	 	 	 	 	9	1	6	3	2	36	1	1000	  1011	2	6000	2	2	 
103	1	2	 	 	 	 	 	9	4	5	2	7	33	1	1000	  1013	2	5000	2	2	 
103	1	1	 	 	 	 	 	9	2	5	2	3	35	1	50	  1011	2	5500	2	6	1
103	1	2	 	 	 	 	 	9	2	5	3	6	36	1	1000	  2011	2	5500	2	2	 
103	1	1	 	 	 	 	 	9	2	5	3	2	16	1	9999	 10102	2	4000	2	6	 
103	1	2	 	 	 	 	 	9	1	11	2	2	33	1	1000	 10101	1	6000	2	2	 
103	1	2	 	 	 	 	 	9	3	5	3	4	33	1	500	  2011	2	6000	2	2	 
103	1	1	 	 	 	 	 	9	2	5	3	7	34	1	9999	 10101	2	5500	2	2	 
103	1	5	 	 	 	 	 	9	1	13	3	4	7	150	9999	  6016	2	6000	2	6	 
103	1	1	 	 	 	 	 	9	2	11	3	2	43	999	9999	 	9	99999	2	6	 
103	1	2	 	 	 	 	 	9	1	14	3	1	36	1	1000	  1011	2	5800	2	2	 
103	1	1	 	 	 	 	 	9	3	5	3	7	34	1	60	 10106	1	4000	2	2	 
103	1	2	 	 	 	 	 	9	3	14	3	5	33	1	1000	  1012	2	5000	2	2	 
103	1	5	2	 	 	 	 	9	2	14	2	5	35	1	50	 	9	99999	2	2	 
103	1	5	2	 	 	 	 	9	1	5	2	5	36	1	1000	  2021	2	5500	2	2	 
103	1	5	2	 	 	 	 	9	4	14	2	7	37	1	100	  1015	2	5000	2	2	 
103	1	5	2	 	 	 	 	9	1	5	2	6	34	1	500	 10101	2	5000	2	2	 
103	1	2	 	 	 	 	 	9	3	5	2	6	36	1	1000	  2021	2	6000	2	2	1
103	1	1	 	 	 	 	 	9	2	10	2	4	36	1	1000	  2021	2	6000	2	2	1
103	1	2	 	 	 	 	 	9	1	10	2	6	36	1	1000	  2021	1	5800	2	2	1
103	1	2	 	 	 	 	 	9	3	10	2	7	35	1	500	  2017	2	6500	2	2	1
103	1	1	 	 	 	 	 	9	1	14	2	5	36	150	9999	  1021	2	6300	2	6	1
103	1	1	 	 	 	 	 	9	1	10	2	8	36	1	200	  1021	2	6000	2	3	 
103	1	2	 	 	 	 	 	9	1	6	2	7	37	1	90	  1017	1	6000	2	3	 
103	1	2	 	 	 	 	 	9	3	6	2	7	35	1	1000	  2017	2	6000	2	3	 
103	1	2	 	 	 	 	 	9	4	10	2	7	36	1	1000	  2021	2	6000	2	3	 
103	1	2	 	 	 	 	 	9	1	10	2	5	35	1	1000	  2017	2	6000	2	3	 
103	1	2	1	 	 	 	 	9	1	14	3	1	7	1	5	  6112	9	3000	1	6	 
103	1	2	1	 	 	 	 	9	3	10	3	5	18	1	15	  6112	9	3500	2	6	 
103	1	2	1	 	 	 	 	9	2	14	3	3	5	10	5	  5016	2	3000	1	6	 
103	1	2	1	 	 	 	 	9	1	10	3	8	35	1	200	  1021	2	4500	2	3	 
103	1	5	2	1	 	 	 	9	1	14	3	11	37	13	1000	 10103	2	6000	2	3	 
103	1	5	2	1	 	 	 	9	1	13	3	5	36	1	1000	  2021	2	5500	2	3	1
103	1	2	1	 	 	 	 	9	2	14	3	6	35	1	500	  1021	2	4500	2	3	 
103	1	2	1	 	 	 	 	9	4	6	3	9	7	150	15	  6112	9	6000	1	6	 
103	1	5	2	1	 	 	 	9	1	13	3	1	7	160	3	  6014	2	4000	1	6	 
103	1	2	1	 	 	 	 	9	3	14	3	8	8	1	8	  6112	2	3500	1	6	 
103	1	2	 	 	 	 	 	9	1	15	3	4	35	1	500	 20101	2	6500	2	2	 
103	1	2	 	 	 	 	 	9	1	11	2	5	33	1	1000	 20106	1	7000	1	6	 
103	1	2	 	 	 	 	 	9	1	5	3	7	35	1	50	  1017	2	5000	2	2	 
103	1	2	 	 	 	 	 	9	1	5	3	6	35	1	500	  1012	2	5000	2	2	 
103	1	2	 	 	 	 	 	9	1	6	3	5	35	1	50	  1017	2	5000	2	2	 
103	1	2	 	 	 	 	 	9	3	10	2	8	37	1	1000	 20103	2	8000	2	2	1
103	1	1	 	 	 	 	 	9	1	8	2	6	11	1	100	E	9	5000	2	6	 
103	1	2	 	 	 	 	 	9	1	6	3	4	35	1	50	  1017	2	5000	2	6	 
103	1	1	 	 	 	 	 	9	4	5	2	4	26	150	30	  1033	9	4000	1	6	 
103	1	2	 	 	 	 	 	9	1	13	2	6	35	1	50	 10106	2	99999	2	2	1
103	1	2	 	 	 	 	 	9	3	14	3	7	34	1	9999	 10101	2	5500	2	2	 
103	1	2	 	 	 	 	 	9	1	14	2	3	35	1	1000	 	9	99999	2	6	 
103	2	4	 	 	 	 	 	9	1	5	2	2	41	1	200	W	9	4000	2	6	 
103	2	4	 	 	 	 	 	9	1	5	3	2	20	1	1000	  1043	9	2	9	6	 
103	2	4	 	 	 	 	 	9	7	14	2	1	7	1	4	  6111	9	4000	2	2	 
103	2	4	 	 	 	 	 	9	2	5	2	9	35	150	1000	  2017	1	5500	2	2	 
103	2	4	 	 	 	 	 	9	1	5	2	4	7	1	5	  6111	9	4000	2	2	 
103	2	2	 	 	 	 	 	9	1	10	2	8	36	1	1000	  2021	2	5000	2	2	 
103	2	2	 	 	 	 	 	9	2	10	2	5	36	1	1000	  2021	2	5000	2	2	 
103	2	2	 	 	 	 	 	9	2	4	1	6	36	1	1000	  2021	2	4500	2	2	 
103	2	2	 	 	 	 	 	9	1	10	2	2	36	1	1000	  2021	2	5000	2	2	 
103	2	6	 	 	 	 	 	9	1	14	3	3	19	1	5	N	2	4500	2	2	 
103	2	6	 	 	 	 	 	9	1	10	3	4	19	1	20	N	2	4500	2	2	 
103	2	1	 	 	 	 	 	9	1	5	3	5	20	150	9999	  1043	9	4000	2	2	 
103	2	1	 	 	 	 	 	9	1	14	3	3	20	150	9999	  1043	9	4000	2	2	 
103	2	1	 	 	 	 	 	9	1	14	2	5	20	150	9999	  1043	9	4000	2	2	 
103	2	1	 	 	 	 	 	9	1	5	3	5	20	150	9999	  1043	9	4000	2	2	 
103	2	1	 	 	 	 	 	9	2	5	2	7	20	150	9999	  1043	9	4000	2	2	 
103	2	1	 	 	 	 	 	9	1	5	3	5	20	150	9999	  1043	9	4000	2	2	 
103	2	1	 	 	 	 	 	9	1	10	2	6	36	1	1000	   108	9	6000	2	6	 
103	2	1	 	 	 	 	 	9	1	6	2	5	36	1	1000	   108	9	6000	2	6	 
103	2	1	 	 	 	 	 	9	2	10	2	5	36	1	1000	  2021	9	5500	2	2	 
103	2	4	 	 	 	 	 	9	1	8	2	5	20	150	9999	    11	9	3500	2	2	 
103	2	4	 	 	 	 	 	9	1	6	2	4	36	1	1000	  2021	2	5500	2	2	 
103	2	4	 	 	 	 	 	9	1	4	2	7	7	999	9999	  6111	9	99999	2	2	 
103	2	1	 	 	 	 	 	9	3	14	2	5	20	1	1000	    11	9	5500	2	2	 
103	2	1	 	 	 	 	 	9	1	10	2	6	11	1	9999	  4011	9	99999	2	2	 
103	2	1	 	 	 	 	 	9	1	14	2	3	36	1	1000	  2021	2	5800	2	2	 
103	2	4	 	 	 	 	 	9	1	4	2	5	20	1	1000	    21	9	5500	2	2	 
103	2	1	 	 	 	 	 	9	2	14	2	7	36	1	1000	  2021	2	5800	2	2	 
103	2	1	 	 	 	 	 	9	3	10	2	6	36	1	1000	  2021	2	5800	2	2	 
103	2	4	1	 	 	 	 	9	2	6	3	6	7	1	5	  6111	9	3000	2	6	 
103	2	4	1	 	 	 	 	9	3	14	3	8	20	150	9999	    11	9	3500	2	6	 
103	2	5	4	1	 	 	 	9	3	10	3	7	36	1	1000	  2021	9	4500	2	6	 
103	2	5	4	1	 	 	 	9	2	6	2	5	36	1	1000	  2021	9	4500	2	6	 
103	2	4	1	 	 	 	 	9	1	10	3	8	20	9	1000	 	9	4000	2	3	 
103	2	4	1	 	 	 	 	9	1	10	3	11	20	9	1000	 	9	4000	2	3	1
103	2	4	1	 	 	 	 	9	3	10	3	7	20	150	9999	    11	9	3500	2	6	 
103	2	5	4	1	 	 	 	9	1	4	2	3	27	150	9999	B	9	5500	2	6	 
103	2	5	4	1	 	 	 	9	3	10	2	5	7	1	3	  6014	9	3500	2	6	 
103	2	4	1	 	 	 	 	9	1	10	3	8	17	150	5	  7012	2	3000	1	6	 
103	2	4	1	 	 	 	 	9	1	14	3	5	20	150	9999	    11	9	3500	2	6	 
103	2	9	 	 	 	 	 	9	3	14	3	6	30	1	50	   108	2	3500	2	6	 
103	2	9	 	 	 	 	 	9	1	10	3	6	20	1	1000	    21	9	4500	2	2	 
103	2	9	 	 	 	 	 	9	2	10	3	9	41	1	9999	W	9	3500	2	6	1
103	2	9	 	 	 	 	 	9	2	10	2	5	36	1	1000	  2021	9	5800	2	2	1
103	2	9	 	 	 	 	 	9	1	14	3	1	20	1	1000	    21	9	5500	2	2	 
103	2	9	 	 	 	 	 	9	3	5	3	4	36	1	200	  1021	2	5000	2	2	 
103	2	9	 	 	 	 	 	9	3	6	2	6	37	1	200	  9012	9	6000	2	6	 
103	2	9	 	 	 	 	 	9	4	5	2	5	36	1	1000	  2021	2	5800	2	2	 
103	2	9	 	 	 	 	 	9	1	10	2	3	36	1	200	  1021	2	5000	2	2	1
103	2	9	 	 	 	 	 	9	1	5	2	4	36	1	1000	  2021	2	6000	2	6	 
103	2	9	 	 	 	 	 	9	1	8	2	5	20	150	9999	    11	9	4000	2	2	 
103	2	9	 	 	 	 	 	9	1	5	2	2	36	160	9999	  2021	2	4000	1	6	 
103	2	9	 	 	 	 	 	9	3	5	2	4	36	1	1000	   208	2	6000	2	6	 
103	2	9	 	 	 	 	 	9	1	8	3	6	11	1	9999	  4011	9	5000	2	6	 
103	2	9	 	 	 	 	 	9	1	5	3	6	43	999	9999	 	9	99999	9	99	 
103	2	9	 	 	 	 	 	9	1	5	2	7	36	1	1000	E	9	6000	2	2	 
103	2	9	 	 	 	 	 	9	3	5	2	5	36	1	1000	  2021	9	5800	2	2	 
103	2	9	 	 	 	 	 	9	1	6	2	5	20	150	9999	    11	9	4000	2	2	 
103	2	9	 	 	 	 	 	9	3	14	2	4	20	1	1000	  1043	2	99999	2	6	1
103	2	9	 	 	 	 	 	9	3	6	2	8	11	1	9999	  4011	9	5000	2	2	 
104	1	2	 	 	 	 	 	9	1	4	2	5	37	12	100	 10102	2	5000	2	2	 
104	1	2	 	 	 	 	 	9	1	5	2	6	33	1	1000	 10106	9	5500	1	2	 
104	1	5	 	 	 	 	 	9	4	11	2	9	5	1	9999	  5011	2	4500	2	6	 
104	1	2	 	 	 	 	 	9	3	11	2	8	35	1	50	  1011	2	4500	2	3	 
104	1	1	 	 	 	 	 	9	2	5	2	5	36	1	1000	  2021	1	5000	2	3	1
104	1	5	 	 	 	 	 	9	1	6	2	5	36	1	1000	  2021	1	5000	2	3	1
104	1	2	 	 	 	 	 	9	4	10	2	8	36	1	1000	  2021	1	5000	2	3	1
104	1	2	 	 	 	 	 	9	3	5	2	5	33	1	500	 10106	1	5500	2	3	1
104	1	5	 	 	 	 	 	9	1	5	2	3	35	1	50	 10101	2	5000	2	2	 
104	1	2	 	 	 	 	 	9	2	5	2	8	33	1	1000	   208	9	5000	1	3	 
104	1	2	 	 	 	 	 	9	1	11	2	5	36	1	1000	  2021	1	5000	2	6	1
104	1	2	 	 	 	 	 	9	1	5	2	6	36	1	1000	  2021	1	5000	2	3	 
104	1	5	 	 	 	 	 	9	4	10	2	6	33	1	1000	  2017	9	5500	1	3	 
104	1	2	 	 	 	 	 	9	1	14	2	5	33	1	1000	 20106	9	5500	1	3	 
104	1	2	 	 	 	 	 	9	2	6	2	8	35	1	500	  1017	1	5000	2	3	 
104	1	5	 	 	 	 	 	9	3	5	2	7	36	10	1000	  1017	1	5500	2	6	1
104	1	2	 	 	 	 	 	9	2	5	9	7	37	10	500	 10103	1	5500	2	3	 
104	1	2	 	 	 	 	 	9	1	5	2	4	37	10	500	 10103	1	5500	2	3	 
104	1	2	 	 	 	 	 	9	2	10	2	7	34	1	50	 10101	2	5000	2	2	 
104	1	2	 	 	 	 	 	9	1	5	3	4	33	1	500	 10106	1	5000	2	3	 
104	1	2	 	 	 	 	 	9	2	14	2	5	33	1	1000	 10106	1	5500	2	3	 
104	1	2	 	 	 	 	 	9	3	5	2	5	32	999	9999	   108	9	4500	2	6	 
104	1	2	 	 	 	 	 	9	1	5	2	4	36	1	1000	  2021	1	5000	2	3	1
104	1	2	 	 	 	 	 	9	2	11	3	6	36	1	20	  1011	2	4500	2	2	 
104	1	2	 	 	 	 	 	9	2	5	2	8	36	1	1000	  2021	1	5000	2	3	 
104	1	2	 	 	 	 	 	9	1	13	2	6	37	1	200	  1011	2	5000	2	2	 
104	1	5	 	 	 	 	 	9	2	5	2	5	36	1	1000	  2021	1	5000	2	3	 
104	1	2	 	 	 	 	 	9	1	11	2	3	28	150	9999	   108	9	4500	2	2	 
104	1	2	 	 	 	 	 	9	1	5	2	2	33	1	1000	 10106	1	5500	2	3	 
104	1	2	 	 	 	 	 	9	2	5	2	7	36	1	1000	  1023	2	5000	2	3	1
104	1	2	 	 	 	 	 	9	1	5	2	4	34	10	20	   108	2	5000	2	2	 
104	1	2	 	 	 	 	 	9	2	5	2	5	28	150	9999	   108	9	4500	2	2	 
104	1	2	 	 	 	 	 	9	1	5	3	7	28	150	9999	   108	9	4500	2	2	 
104	1	2	 	 	 	 	 	9	2	14	2	8	35	1	50	  1011	2	4500	2	2	 
104	1	5	 	 	 	 	 	9	1	5	2	4	36	1	1000	  2021	1	5000	2	3	1
104	1	2	 	 	 	 	 	9	1	13	2	1	36	1	1000	  2021	1	5000	2	3	1
104	1	2	 	 	 	 	 	9	1	4	2	4	35	1	50	  1011	2	4500	2	3	 
104	1	2	 	 	 	 	 	9	2	5	2	6	35	1	1000	  1017	1	5000	2	3	 
104	1	5	 	 	 	 	 	9	1	8	2	7	37	10	1000	  1017	1	5500	2	3	 
104	1	2	 	 	 	 	 	9	4	11	3	4	36	1	30	  1021	2	4500	2	2	 
104	1	2	 	 	 	 	 	9	2	11	2	7	33	1	9999	C	1	5000	2	2	1
104	1	2	 	 	 	 	 	9	1	5	2	5	33	1	1000	 10106	1	5500	2	3	1
104	1	5	 	 	 	 	 	9	1	5	2	6	37	1	1000	 20103	1	6500	2	6	 
104	1	5	 	 	 	 	 	9	2	5	2	8	35	1	200	  1011	2	4500	2	3	 
104	1	2	 	 	 	 	 	9	1	6	2	7	36	1	1000	  2021	1	5000	2	3	 
104	1	2	 	 	 	 	 	9	1	5	2	6	35	1	9999	  1011	2	4000	2	6	 
104	1	5	 	 	 	 	 	9	3	5	2	8	37	1	200	  1017	1	5000	2	3	 
104	1	2	 	 	 	 	 	9	1	5	3	7	37	1	500	 10102	2	4500	2	2	 
104	1	2	 	 	 	 	 	9	1	6	2	6	37	1	200	 10103	1	5000	2	2	 
104	1	2	 	 	 	 	 	9	3	5	2	5	34	1	50	 10101	2	5000	2	2	 
104	1	5	 	 	 	 	 	9	1	5	2	6	37	1	200	 10103	1	5000	2	3	1
104	1	5	 	 	 	 	 	9	4	14	2	7	7	1	9999	  6014	2	99999	2	6	 
104	1	2	 	 	 	 	 	9	1	14	2	2	33	1	1000	 10106	1	5500	2	3	 
104	1	2	 	 	 	 	 	9	4	5	2	6	34	1	9999	 10101	2	5000	2	2	 
104	1	2	 	 	 	 	 	9	1	5	2	3	36	1	1000	  2021	1	5000	2	3	 
104	1	2	 	 	 	 	 	9	1	5	2	4	33	1	1000	 10106	1	5500	2	3	 
104	1	2	 	 	 	 	 	9	1	5	2	6	36	1	9999	  1021	2	4500	2	2	 
104	1	2	 	 	 	 	 	9	2	4	2	5	33	1	1000	 10106	1	5500	2	3	 
104	1	2	 	 	 	 	 	9	1	5	2	5	34	1	50	 10101	2	5000	2	2	 
104	1	2	 	 	 	 	 	9	1	5	2	5	33	1	1000	 10106	1	5500	2	3	 
104	1	5	 	 	 	 	 	9	1	5	2	4	35	1	20	  1011	2	4500	2	2	 
104	1	2	 	 	 	 	 	9	3	11	2	5	33	1	1000	 10101	9	6000	1	3	 
104	1	2	 	 	 	 	 	9	3	7	2	6	37	10	1000	 10103	1	5500	2	3	 
104	1	2	 	 	 	 	 	9	1	4	2	5	37	1	200	  1017	1	5000	2	2	 
104	1	5	 	 	 	 	 	9	1	5	2	4	37	1	1000	  2017	1	5500	2	3	1
104	1	2	 	 	 	 	 	9	1	5	2	7	35	1	20	  1017	2	5000	2	6	 
104	1	5	 	 	 	 	 	9	1	4	2	6	36	1	1000	  1023	1	5500	2	2	 
104	1	5	 	 	 	 	 	9	1	14	2	2	34	1	50	 10101	2	5000	2	2	 
104	1	5	 	 	 	 	 	9	1	13	2	9	37	1	30	 20102	2	4500	2	2	 
104	1	5	 	 	 	 	 	9	4	5	2	9	33	1	1000	 10106	9	6000	1	3	 
104	1	2	 	 	 	 	 	9	1	6	2	6	36	1	1000	  2021	1	5000	2	3	1
104	1	2	 	 	 	 	 	9	3	5	2	4	34	1	50	 10101	2	5000	2	2	 
104	1	5	 	 	 	 	 	9	2	5	2	7	33	1	1000	  1017	1	5000	2	3	 
104	1	5	 	 	 	 	 	9	4	14	2	4	33	1	1000	 10106	1	5500	2	3	 
104	1	1	 	 	 	 	 	9	3	14	2	6	7	1	20	B	9	5000	2	2	 
104	1	2	 	 	 	 	 	9	3	5	2	6	33	1	1000	 10106	1	5500	2	3	 
104	1	2	 	 	 	 	 	9	1	5	2	5	35	1	20	  1011	2	4500	2	2	 
104	1	2	 	 	 	 	 	9	2	5	2	5	35	1	50	  1011	2	4500	2	2	 
104	1	2	 	 	 	 	 	9	1	4	2	5	35	1	1000	  2017	1	5000	2	2	 
104	1	2	 	 	 	 	 	9	2	14	3	5	36	1	20	  1011	2	4500	2	2	 
104	1	5	 	 	 	 	 	9	2	5	2	9	36	1	1000	  2021	1	5500	2	3	 
104	1	2	 	 	 	 	 	9	4	14	2	6	35	1	200	  1011	2	5000	2	3	 
104	1	2	 	 	 	 	 	9	2	5	2	6	33	1	1000	 10106	1	5500	2	3	 
104	1	2	 	 	 	 	 	9	2	5	2	5	34	1	50	 10101	2	5000	2	2	 
104	1	2	 	 	 	 	 	9	3	8	2	9	34	1	9999	  1015	1	4500	2	3	 
104	1	5	 	 	 	 	 	9	1	5	2	7	33	1	1000	   208	9	5500	1	6	 
104	1	2	 	 	 	 	 	9	2	5	2	6	33	1	1000	 10106	9	5500	1	6	 
104	1	2	 	 	 	 	 	9	3	6	2	5	36	1	1000	  1021	2	4500	1	6	 
104	1	5	 	 	 	 	 	9	2	8	2	5	34	1	20	  1012	2	5000	2	6	1
104	1	9	 	 	 	 	 	9	4	5	2	4	34	1	9999	 10101	2	5000	2	2	 
104	1	5	 	 	 	 	 	9	1	10	2	5	33	1	1000	   208	9	5500	1	6	1
104	1	5	 	 	 	 	 	9	1	5	2	9	33	1	1000	 20106	9	5500	1	6	 
104	1	2	 	 	 	 	 	9	1	5	2	3	33	1	1000	   208	9	5500	1	6	 
104	1	5	 	 	 	 	 	9	1	5	2	4	36	1	1000	  2021	1	5500	2	2	 
104	1	2	 	 	 	 	 	9	1	4	2	5	5	999	9999	  5011	2	99999	1	6	 
104	1	5	 	 	 	 	 	9	1	10	2	5	36	10	20	  1021	2	5000	2	6	1
104	1	1	 	 	 	 	 	9	2	5	2	6	36	1	1000	   208	9	5500	1	6	 
104	2	1	 	 	 	 	 	9	1	5	2	6	20	150	9999	    11	9	4500	2	3	 
104	2	4	 	 	 	 	 	9	2	5	2	8	36	1	1000	  1023	9	5000	2	3	 
104	2	1	 	 	 	 	 	9	2	6	2	9	36	1	1000	   208	9	5000	2	2	 
104	2	1	 	 	 	 	 	9	2	5	2	5	20	150	9999	    11	9	4500	2	3	 
104	2	1	 	 	 	 	 	9	3	14	2	8	36	1	1000	  2023	9	5000	2	3	 
104	2	1	 	 	 	 	 	9	3	5	2	5	36	1	1000	  2023	9	5500	2	3	 
104	2	5	 	 	 	 	 	9	2	14	2	6	36	1	1000	  2023	9	5000	2	3	 
104	2	4	 	 	 	 	 	9	2	5	2	8	7	1	10	  6111	9	5000	2	99	 
104	2	4	 	 	 	 	 	9	2	5	2	6	36	1	1000	  2021	9	5000	2	3	 
104	2	1	 	 	 	 	 	9	1	6	9	4	7	1	30	B	9	4000	2	2	 
104	2	4	 	 	 	 	 	9	1	5	3	4	42	999	9999	M	9	99999	2	99	 
104	2	1	 	 	 	 	 	9	4	5	2	6	20	150	9999	    11	9	4500	2	3	 
104	2	1	 	 	 	 	 	9	1	5	2	9	20	150	9999	    11	9	4500	2	3	 
104	2	4	 	 	 	 	 	9	1	5	2	6	20	150	9999	    11	9	4500	2	3	 
104	2	5	1	 	 	 	 	9	5	5	2	2	36	1	1000	   208	9	5000	2	2	 
104	2	5	 	 	 	 	 	9	1	6	3	8	20	150	9999	    11	9	4500	2	3	 
104	2	1	 	 	 	 	 	9	2	5	2	3	11	1	9999	  4011	9	6000	2	3	 
104	2	5	 	 	 	 	 	9	5	5	3	7	36	1	1000	  2023	9	5000	2	3	 
104	2	1	 	 	 	 	 	9	1	11	3	7	7	1	15	  1074	9	4000	2	99	 
104	2	4	 	 	 	 	 	9	1	5	3	6	20	150	9999	    11	9	4500	2	3	 
104	2	4	 	 	 	 	 	9	1	5	2	5	26	10	30	    11	9	4500	2	6	 
104	2	4	 	 	 	 	 	9	4	14	2	7	26	10	30	    11	9	4500	2	6	 
104	2	5	 	 	 	 	 	9	1	11	2	2	28	1	200	    21	9	5500	2	2	 
104	2	5	 	 	 	 	 	9	2	4	2	8	36	1	1000	  2023	9	5500	2	3	1
104	2	1	 	 	 	 	 	9	2	14	2	5	20	150	9999	    11	9	4500	2	3	 
104	2	1	 	 	 	 	 	9	1	5	2	6	20	150	9999	    11	9	4500	2	3	 
104	2	4	 	 	 	 	 	9	2	14	2	4	7	1	9999	B	9	4500	2	2	 
104	2	4	 	 	 	 	 	9	1	8	2	5	36	1	1000	  1023	9	5000	2	2	 
104	2	1	 	 	 	 	 	9	1	5	2	6	36	1	500	  1023	9	5000	2	3	 
104	2	1	 	 	 	 	 	9	2	5	2	6	36	1	1000	  1023	9	5000	2	2	 
104	2	5	 	 	 	 	 	9	2	6	2	5	5	1	10	B	9	4000	2	6	1
104	2	1	 	 	 	 	 	9	1	5	2	5	9	1	9999	B	9	6000	2	2	 
104	2	4	 	 	 	 	 	9	1	8	2	4	36	1	1000	  2023	9	5500	2	6	 
104	2	1	 	 	 	 	 	9	1	5	2	5	36	1	1000	B	9	5500	2	2	 
104	2	4	 	 	 	 	 	9	3	11	2	5	36	1	1000	  1023	9	5000	2	3	 
104	2	1	 	 	 	 	 	9	3	5	2	4	20	150	9999	    11	9	4500	2	3	 
104	2	5	 	 	 	 	 	9	2	8	2	6	35	150	9999	    21	9	5000	2	3	 
104	2	1	 	 	 	 	 	9	2	5	2	4	11	150	9999	  3011	9	7000	2	3	 
104	2	4	 	 	 	 	 	9	1	4	2	4	14	1	9999	  9011	9	4500	2	3	 
104	2	4	 	 	 	 	 	9	3	5	2	6	36	1	1000	  1023	9	5000	2	2	 
104	2	9	 	 	 	 	 	9	2	5	2	4	36	1	1000	  2023	9	5500	2	3	 
104	2	9	 	 	 	 	 	9	1	5	2	4	7	1	30	B	2	4000	2	3	 
104	2	9	 	 	 	 	 	9	7	8	2	4	7	1	20	B	2	4000	2	2	 
104	2	9	 	 	 	 	 	9	2	5	2	5	20	150	9999	    11	9	4500	2	3	 
104	2	9	 	 	 	 	 	9	4	5	2	5	36	1	1000	  2023	9	5000	2	3	 
104	2	9	 	 	 	 	 	9	4	5	2	6	11	1	9999	  4011	9	6000	2	3	 
104	2	9	 	 	 	 	 	9	4	10	2	4	36	1	1000	E	9	5500	2	3	 
104	2	9	 	 	 	 	 	9	1	11	2	7	35	150	9999	    21	9	5000	2	3	 
104	2	9	 	 	 	 	 	9	2	10	2	7	7	1	9999	B	9	4500	2	2	 
