gakkou	seibetu	q2_1	q2_2	q2_3	q2_4	q2_5	q2_6	q3.1	q3.2	q4.1	q4.3.1	q4.3.2	q5	q7	q8
1002	2	1	 	 	 	 	 	9	1	10	2	6	3	6	1
1002	2	1	 	 	 	 	 	9	2	10	2	5	3	6	1
1002	2	4	 	 	 	 	 	9	1	7	2	6	9	9	 
1002	2	4	 	 	 	 	 	9	2	14	3	3	4	9	 
1002	2	4	 	 	 	 	 	9	3	10	2	9	4	1	 
1002	2	5	 	 	 	 	 	9	1	5	2	6	4	1	 
1002	2	4	 	 	 	 	 	9	4	7	2	9	4	1	 
1002	2	5	 	 	 	 	 	9	3	7	2	7	4	1	 
1002	2	5	 	 	 	 	 	9	1	4	2	5	4	1	 
1002	2	5	4	 	 	 	 	9	1	14	3	3	4	6	 
1002	2	4	 	 	 	 	 	9	1	6	2	5	4	6	 
1002	2	4	 	 	 	 	 	9	2	8	2	7	4	6	 
1002	2	5	 	 	 	 	 	9	1	3	3	9	4	6	 
1002	2	4	 	 	 	 	 	9	1	6	2	7	5	1	3
1002	2	4	 	 	 	 	 	9	1	14	2	4	4	1	 
1002	2	4	 	 	 	 	 	9	1	10	2	8	1	6	 
1002	2	4	 	 	 	 	 	9	1	5	2	7	9	9	 
1002	2	4	 	 	 	 	 	9	1	6	2	4	5	1	 
1002	2	4	 	 	 	 	 	9	3	14	3	5	9	9	 
1002	2	4	 	 	 	 	 	9	3	10	2	5	5	1	3
1002	2	4	 	 	 	 	 	9	1	4	2	7	1	9	 
1002	2	4	 	 	 	 	 	9	1	6	2	5	1	6	 
1002	2	4	 	 	 	 	 	9	2	4	2	4	5	1	 
1002	2	4	 	 	 	 	 	9	1	10	2	7	1	9	 
1002	2	4	 	 	 	 	 	9	2	6	2	9	1	9	 
1002	2	4	 	 	 	 	 	9	2	5	2	6	5	1	 
1003	1	2	 	 	 	 	 	9	1	6	2	7	2	2	 
1003	1	5	 	 	 	 	 	9	1	1	2	6	1	9	 
1003	1	1	 	 	 	 	 	9	1	5	3	6	1	9	1
1003	1	1	 	 	 	 	 	9	1	1	3	4	2	2	 
1003	1	2	 	 	 	 	 	9	1	4	2	5	2	2	 
1003	1	1	 	 	 	 	 	9	1	1	2	7	2	2	 
1003	1	3	 	 	 	 	 	9	4	1	2	11	2	9	 
1003	1	2	 	 	 	 	 	9	1	1	2	6	2	2	 
1003	1	1	 	 	 	 	 	9	1	1	2	8	2	2	 
1003	1	1	 	 	 	 	 	9	1	1	2	6	2	2	1
1003	1	5	 	 	 	 	 	9	1	1	2	5	1	1	1
1003	1	1	 	 	 	 	 	9	1	6	2	4	2	2	 
1003	1	1	 	 	 	 	 	9	1	1	2	6	1	9	1
1003	1	5	 	 	 	 	 	9	1	4	2	5	2	2	 
1003	1	5	 	 	 	 	 	9	1	4	1	6	2	2	1
1003	1	1	 	 	 	 	 	9	1	7	2	5	1	9	 
1003	1	3	 	 	 	 	 	9	1	1	1	7	2	2	1
1003	1	5	 	 	 	 	 	9	1	5	2	5	1	9	 
1003	1	1	 	 	 	 	 	9	3	1	2	8	1	9	 
1003	1	5	 	 	 	 	 	9	1	1	2	6	1	9	1
1003	1	5	 	 	 	 	 	9	1	1	1	3	2	2	1
1003	1	2	 	 	 	 	 	9	3	5	2	5	2	2	 
1003	1	3	 	 	 	 	 	9	1	1	2	6	2	2	 
1003	1	1	 	 	 	 	 	9	1	5	2	7	1	9	1
1003	1	1	 	 	 	 	 	9	1	5	2	4	2	2	 
1003	1	5	 	 	 	 	 	9	1	1	2	5	2	2	1
1003	1	5	 	 	 	 	 	9	1	6	2	3	1	1	1
1003	1	5	 	 	 	 	 	9	2	6	1	5	2	1	1
1003	1	5	 	 	 	 	 	9	2	8	2	10	1	1	1
1003	1	1	 	 	 	 	 	9	2	6	2	4	2	2	 
1003	1	2	 	 	 	 	 	9	3	1	1	6	1	9	1
1003	1	1	 	 	 	 	 	9	1	1	1	9	2	2	1
1003	1	2	 	 	 	 	 	9	1	5	2	6	2	2	 
1003	1	1	 	 	 	 	 	9	1	1	1	6	1	1	1
1003	1	5	 	 	 	 	 	9	2	1	2	6	1	1	1
1003	1	1	 	 	 	 	 	9	3	6	2	8	1	1	1
1003	1	5	 	 	 	 	 	9	2	10	2	3	1	1	1
1003	1	5	 	 	 	 	 	9	1	10	3	4	1	9	 
1003	1	1	 	 	 	 	 	9	1	1	2	9	2	2	 
1003	1	2	 	 	 	 	 	9	2	1	2	12	1	9	1
1003	1	5	 	 	 	 	 	9	1	10	3	7	1	1	1
1003	1	1	 	 	 	 	 	9	1	1	2	6	2	2	 
1003	1	1	 	 	 	 	 	9	1	1	2	4	2	2	 
1003	1	5	 	 	 	 	 	9	6	5	1	6	1	9	1
1003	1	1	 	 	 	 	 	9	1	5	2	8	1	1	 
1003	1	2	 	 	 	 	 	9	2	4	2	7	2	2	 
1003	1	1	 	 	 	 	 	9	2	1	2	9	1	1	1
1003	1	2	 	 	 	 	 	9	1	1	2	5	2	9	 
1003	1	5	 	 	 	 	 	9	1	1	1	6	1	9	1
1003	1	3	 	 	 	 	 	9	1	1	2	6	2	2	1
1003	1	5	 	 	 	 	 	9	1	10	1	6	1	9	 
1003	1	5	 	 	 	 	 	9	1	4	1	4	1	9	1
1003	1	3	 	 	 	 	 	9	2	1	2	3	1	9	 
1003	1	5	 	 	 	 	 	9	1	6	2	4	2	2	1
1003	1	2	 	 	 	 	 	9	1	6	3	7	1	9	1
1003	1	1	 	 	 	 	 	9	2	1	1	6	2	9	 
1003	1	2	 	 	 	 	 	9	1	1	2	6	2	9	 
1003	1	3	 	 	 	 	 	9	1	1	2	6	2	2	 
1003	1	2	 	 	 	 	 	9	2	1	2	8	1	9	 
1003	1	5	 	 	 	 	 	9	2	14	3	4	9	1	 
1003	1	2	 	 	 	 	 	9	2	1	1	8	2	2	 
1003	1	2	 	 	 	 	 	9	4	1	2	8	2	1	1
1003	2	4	 	 	 	 	 	9	7	8	2	4	6	9	 
1003	2	5	 	 	 	 	 	9	2	6	2	7	1	2	1
1003	2	5	 	 	 	 	 	9	3	5	2	6	1	9	 
1003	2	4	 	 	 	 	 	9	2	1	2	6	1	9	 
1003	2	5	 	 	 	 	 	9	2	5	2	5	9	1	 
1003	2	4	 	 	 	 	 	9	3	1	2	7	1	9	 
1003	2	4	 	 	 	 	 	9	3	14	2	5	1	9	 
1003	2	5	 	 	 	 	 	9	1	5	2	6	1	9	 
1003	2	4	 	 	 	 	 	9	1	1	2	8	1	9	 
1003	2	5	 	 	 	 	 	9	3	6	2	5	4	1	 
1003	2	4	 	 	 	 	 	9	1	1	2	8	2	2	 
1003	2	4	 	 	 	 	 	9	1	6	2	5	1	9	 
1003	2	5	 	 	 	 	 	9	1	1	3	6	1	9	2
1003	2	1	 	 	 	 	 	9	1	12	9	99	9	9	2
1003	2	4	 	 	 	 	 	9	2	5	2	6	6	9	 
1003	2	4	 	 	 	 	 	9	1	10	2	8	1	9	2
1003	2	4	 	 	 	 	 	9	2	14	3	4	1	9	 
1003	2	4	 	 	 	 	 	9	1	1	2	4	2	2	 
1003	2	4	 	 	 	 	 	9	1	14	3	5	1	9	 
1003	2	4	 	 	 	 	 	9	1	1	3	8	1	9	 
1003	2	4	 	 	 	 	 	9	3	1	3	6	1	9	 
1003	2	4	 	 	 	 	 	9	3	1	2	10	1	9	 
1003	2	4	 	 	 	 	 	9	2	1	3	8	1	9	 
1003	2	4	 	 	 	 	 	9	2	6	2	8	2	1	 
1003	2	4	 	 	 	 	 	9	3	6	2	10	1	9	 
1003	2	4	 	 	 	 	 	9	2	1	2	5	1	9	 
1003	2	4	 	 	 	 	 	9	3	7	3	2	1	9	 
1003	2	1	 	 	 	 	 	9	1	6	2	6	2	9	 
1003	2	4	 	 	 	 	 	9	1	4	2	7	1	9	 
1003	2	5	 	 	 	 	 	9	1	10	3	4	1	1	2
1003	2	4	 	 	 	 	 	9	2	12	3	5	6	9	 
1003	2	4	 	 	 	 	 	9	1	14	3	5	9	1	3
1003	2	4	 	 	 	 	 	9	4	1	2	10	9	9	1
1003	2	4	 	 	 	 	 	9	1	4	2	5	9	9	1
1003	2	4	 	 	 	 	 	9	2	1	2	6	9	9	1
1003	2	5	 	 	 	 	 	9	2	1	2	6	9	9	2
1003	2	4	 	 	 	 	 	9	2	1	1	6	9	9	1
1003	2	4	 	 	 	 	 	9	1	1	1	5	9	9	1
1003	2	4	 	 	 	 	 	9	1	1	2	5	9	9	1
1003	2	4	 	 	 	 	 	9	1	1	2	7	9	9	1
1003	2	4	 	 	 	 	 	9	2	1	2	7	9	9	1
1003	2	4	 	 	 	 	 	9	2	4	2	7	9	9	1
1003	2	4	 	 	 	 	 	9	1	1	2	5	9	9	2
1003	2	4	 	 	 	 	 	9	1	1	2	5	9	1	2
1003	2	1	 	 	 	 	 	9	2	1	2	5	9	1	2
1003	2	4	 	 	 	 	 	9	1	1	2	4	9	9	2
1003	2	4	 	 	 	 	 	9	2	1	2	11	9	9	2
1003	2	4	 	 	 	 	 	9	1	1	2	5	9	9	2
1003	2	1	 	 	 	 	 	9	3	10	1	5	9	1	2
1003	2	4	 	 	 	 	 	9	2	4	1	6	9	9	2
1003	2	5	 	 	 	 	 	9	7	10	2	3	9	9	2
1003	2	1	 	 	 	 	 	9	1	1	2	5	9	9	1
1003	2	4	 	 	 	 	 	9	3	6	3	4	2	2	 
1003	2	4	 	 	 	 	 	9	2	6	2	6	9	1	2
1004	1	9	 	 	 	 	 	1	9	1	2	9	2	2	1
1004	1	9	 	 	 	 	 	1	9	1	2	5	2	2	1
1004	1	9	 	 	 	 	 	2	9	1	2	7	2	2	 
1004	1	9	 	 	 	 	 	2	9	1	2	6	2	2	 
1004	1	9	 	 	 	 	 	1	9	1	3	8	2	2	 
1004	1	9	 	 	 	 	 	1	9	1	3	6	2	2	 
1004	1	9	 	 	 	 	 	2	9	1	3	6	2	2	 
1004	1	9	 	 	 	 	 	1	9	1	9	7	2	2	1
1004	1	9	 	 	 	 	 	1	9	14	3	4	9	9	 
1004	1	9	 	 	 	 	 	1	9	4	2	5	2	2	1
1004	1	9	 	 	 	 	 	1	9	6	2	2	2	2	1
1004	1	9	 	 	 	 	 	1	9	1	3	6	4	2	 
1004	1	9	 	 	 	 	 	2	9	1	2	5	3	9	 
1004	1	9	 	 	 	 	 	2	9	1	3	4	4	1	 
1004	1	9	 	 	 	 	 	1	9	1	2	8	6	1	1
1004	1	9	 	 	 	 	 	1	9	1	3	5	2	2	 
1004	1	9	 	 	 	 	 	1	9	14	3	4	6	9	 
1004	1	9	 	 	 	 	 	2	9	1	3	6	6	9	 
1004	1	9	 	 	 	 	 	2	9	4	2	7	2	1	 
1004	1	9	 	 	 	 	 	2	9	6	2	6	2	2	 
1004	1	9	 	 	 	 	 	1	9	6	2	5	2	2	1
1004	1	9	 	 	 	 	 	2	9	1	9	5	2	2	 
1004	1	9	 	 	 	 	 	2	9	1	2	6	9	9	 
1004	1	9	 	 	 	 	 	1	9	14	3	4	9	9	 
1004	1	9	 	 	 	 	 	1	9	4	2	4	2	2	 
1004	1	9	 	 	 	 	 	1	9	4	2	4	2	2	 
1004	1	9	 	 	 	 	 	1	9	1	2	5	2	2	 
1004	1	9	 	 	 	 	 	2	9	14	3	3	2	9	 
1004	1	9	 	 	 	 	 	1	9	13	2	6	2	9	 
1004	1	9	 	 	 	 	 	1	9	6	2	4	2	2	 
1004	1	9	 	 	 	 	 	1	9	4	2	4	2	2	 
1004	1	9	 	 	 	 	 	1	9	4	2	3	2	2	 
1004	1	9	 	 	 	 	 	1	9	4	2	3	2	2	1
1004	2	3	 	 	 	 	 	2	9	14	3	4	1	9	 
1004	2	9	 	 	 	 	 	2	9	1	2	7	1	9	 
1004	2	9	 	 	 	 	 	2	9	1	3	5	2	9	 
1004	2	9	 	 	 	 	 	2	9	1	3	99	2	9	 
1004	2	9	 	 	 	 	 	2	9	1	9	99	6	9	 
1004	2	9	 	 	 	 	 	2	9	6	2	5	2	9	 
1004	2	9	 	 	 	 	 	2	9	11	3	5	1	9	 
1004	2	9	 	 	 	 	 	2	9	11	3	99	7	9	 
1004	2	9	 	 	 	 	 	2	9	1	2	7	3	9	1
1004	2	9	 	 	 	 	 	1	9	11	9	4	1	9	 
1004	2	9	 	 	 	 	 	2	9	6	3	5	1	9	2
1004	2	9	 	 	 	 	 	2	9	1	3	7	2	9	 
1004	2	9	 	 	 	 	 	2	9	1	2	3	1	9	 
1004	2	9	 	 	 	 	 	2	9	1	2	5	2	9	 
1005	1	1	 	 	 	 	 	2	9	1	2	7	8	1	1
1005	1	1	 	 	 	 	 	1	9	10	2	6	8	1	1
1005	1	1	 	 	 	 	 	1	9	6	2	2	2	2	 
1005	2	5	 	 	 	 	 	2	9	4	2	4	1	1	2
1011	1	3	1	 	 	 	 	2	3	1	9	4	2	1	 
1011	1	3	1	 	 	 	 	1	1	6	9	4	2	2	 
1011	1	3	1	 	 	 	 	2	2	4	9	5	1	1	1
1011	1	3	1	 	 	 	 	1	1	6	9	9	1	5	 
1011	1	3	1	 	 	 	 	1	1	1	9	7	2	2	 
1011	1	3	1	 	 	 	 	1	1	1	9	8	2	2	 
1011	1	3	1	 	 	 	 	2	2	1	9	7	2	2	 
1011	1	3	1	 	 	 	 	1	1	1	9	11	2	2	 
1011	1	3	1	 	 	 	 	2	4	11	9	8	4	1	 
1011	1	3	1	 	 	 	 	1	1	1	9	7	2	2	 
1011	1	3	1	 	 	 	 	1	1	1	9	10	2	2	 
1011	1	3	1	 	 	 	 	1	1	1	9	8	2	2	 
1011	1	3	1	 	 	 	 	1	1	3	9	9	2	2	 
1011	1	3	1	 	 	 	 	1	1	1	9	8	2	2	 
1011	1	3	1	 	 	 	 	1	2	1	9	7	2	2	 
1011	1	3	1	 	 	 	 	1	1	3	9	5	2	2	 
1011	2	4	3	 	 	 	 	1	1	1	9	1	2	4	 
1011	2	4	3	 	 	 	 	9	1	4	9	4	1	4	 
1011	2	4	3	 	 	 	 	9	2	1	9	6	2	2	 
1011	2	4	3	 	 	 	 	9	3	3	9	8	6	1	 
1011	2	4	3	 	 	 	 	9	2	3	9	7	9	5	 
1011	2	4	3	 	 	 	 	9	1	4	9	6	4	1	 
1011	2	4	3	 	 	 	 	9	3	1	9	8	7	2	 
1011	2	4	3	 	 	 	 	9	4	1	9	7	2	1	 
1011	2	4	3	 	 	 	 	9	2	1	9	6	2	1	 
1011	2	4	3	 	 	 	 	9	1	1	9	5	2	4	 
1011	2	4	3	 	 	 	 	9	2	1	9	6	1	4	 
1011	2	4	3	 	 	 	 	9	1	3	9	5	1	4	 
1011	2	4	3	 	 	 	 	9	3	1	9	6	1	4	 
1012	1	3	 	 	 	 	 	1	1	1	2	7	7	2	 
1012	1	5	 	 	 	 	 	2	2	1	2	4	2	1	1
1012	1	3	 	 	 	 	 	2	2	10	3	3	4	1	 
1012	1	5	 	 	 	 	 	2	3	1	2	5	7	1	1
1012	1	3	 	 	 	 	 	2	2	6	3	4	7	1	 
1012	1	5	 	 	 	 	 	2	3	14	3	4	4	1	1
1012	2	4	 	 	 	 	 	2	2	6	3	3	1	3	 
1012	2	4	 	 	 	 	 	2	1	10	3	5	4	1	 
1012	2	4	 	 	 	 	 	2	2	1	3	4	4	1	 
1012	2	9	 	 	 	 	 	9	2	14	2	99	5	1	3
1012	2	9	 	 	 	 	 	9	2	10	2	99	5	1	3
1013	1	5	 	 	 	 	 	9	1	5	9	5	6	5	 
1013	1	5	 	 	 	 	 	9	2	1	9	4	6	1	1
1013	1	5	 	 	 	 	 	9	1	1	9	5	2	2	 
1013	1	5	 	 	 	 	 	9	1	6	9	5	2	2	1
1013	1	9	 	 	 	 	 	9	3	6	9	3	2	2	 
1013	2	5	 	 	 	 	 	9	3	6	9	7	4	1	 
1013	2	5	 	 	 	 	 	9	4	1	9	8	4	1	3
1013	2	5	 	 	 	 	 	9	2	5	9	7	4	1	 
1014	1	6	5	4	3	2	1	2	4	6	9	5	3	1	1
1014	1	6	5	4	3	2	1	2	4	1	9	8	3	1	1
1014	1	6	5	4	3	2	1	2	2	4	9	8	2	2	 
1014	1	6	5	4	3	2	1	2	3	1	9	7	2	1	 
1014	1	6	5	4	3	2	1	1	1	1	9	6	2	2	 
1014	1	6	5	4	3	2	1	1	1	4	9	4	2	1	1
1014	1	6	5	4	3	2	1	1	1	8	9	7	3	1	1
1014	1	6	5	4	3	2	1	2	5	1	9	8	4	9	 
1014	1	6	5	4	3	2	1	2	3	1	9	9	4	9	 
1014	1	6	5	4	3	2	1	2	2	1	9	8	4	1	 
1014	2	6	5	4	3	2	1	2	1	1	9	5	5	9	2
1014	2	6	5	4	3	2	1	2	4	1	9	8	5	9	2
1014	2	6	5	4	3	2	1	2	5	1	9	8	5	9	2
1014	2	6	5	4	3	2	1	2	1	1	9	3	4	9	 
1014	2	6	5	4	3	2	1	2	2	4	9	8	2	2	 
1014	2	6	5	4	3	2	1	2	2	14	9	6	5	9	2
1014	2	6	5	4	3	2	1	2	5	8	9	4	5	9	2
1014	2	6	5	4	3	2	1	2	3	1	9	8	4	9	 
1014	2	6	5	4	3	2	1	2	2	7	9	6	6	9	 
1014	2	6	5	4	3	2	1	2	3	6	9	4	5	9	 
1014	2	6	5	4	3	2	1	1	1	1	9	2	4	9	 
1015	1	9	 	 	 	 	 	9	9	4	9	8	2	9	 
1015	1	9	 	 	 	 	 	9	9	4	9	5	2	9	 
1015	1	9	 	 	 	 	 	9	9	4	9	4	2	9	 
1015	1	9	 	 	 	 	 	9	9	6	9	6	2	9	 
1015	1	9	 	 	 	 	 	9	9	1	9	7	2	9	 
1015	2	9	 	 	 	 	 	9	9	1	9	5	1	9	 
1015	2	9	 	 	 	 	 	9	9	7	9	5	1	9	 
1015	2	9	 	 	 	 	 	9	9	15	9	6	1	9	 
1015	2	9	 	 	 	 	 	9	9	4	9	6	1	9	 
1015	2	9	 	 	 	 	 	9	9	15	9	7	1	9	 
1015	2	9	 	 	 	 	 	9	9	4	9	6	1	9	 
1016	1	5	 	 	 	 	 	9	1	5	2	3	2	2	 
1016	2	5	 	 	 	 	 	9	2	6	2	4	2	9	 
1016	2	5	 	 	 	 	 	9	2	10	2	5	6	9	 
1016	2	5	 	 	 	 	 	9	1	4	2	5	1	9	 
1016	2	5	 	 	 	 	 	9	1	14	2	2	1	9	 
1016	2	5	 	 	 	 	 	9	2	11	2	3	1	9	 
1016	2	5	 	 	 	 	 	9	3	11	2	8	1	9	 
1016	2	5	 	 	 	 	 	9	4	8	3	5	6	9	 
1016	2	5	 	 	 	 	 	9	1	7	1	7	2	9	 
1016	2	5	 	 	 	 	 	9	1	14	2	4	1	9	 
1016	2	5	 	 	 	 	 	9	1	13	2	6	1	9	 
1016	2	5	 	 	 	 	 	9	2	6	1	6	1	9	 
1016	2	5	 	 	 	 	 	9	3	11	3	4	1	9	 
1016	2	5	 	 	 	 	 	9	1	11	2	5	1	9	 
1016	2	5	 	 	 	 	 	9	1	10	2	6	1	9	1
1017	1	5	2	 	 	 	 	9	3	1	3	6	3	1	1
1017	1	5	2	 	 	 	 	9	2	5	3	5	3	2	1
1017	1	5	2	 	 	 	 	9	3	4	3	6	2	2	 
1017	1	5	2	 	 	 	 	9	2	6	2	5	2	2	 
1017	2	5	4	 	 	 	 	9	3	1	2	9	1	6	2
1017	2	5	4	 	 	 	 	9	1	10	2	6	1	6	2
1018	1	5	4	2	 	 	 	1	1	4	9	7	2	2	 
1018	2	5	4	2	 	 	 	1	1	6	9	5	2	2	 
1018	2	9	 	 	 	 	 	2	1	6	9	5	2	9	 
1018	2	9	 	 	 	 	 	2	2	6	9	5	2	9	 
1018	2	9	 	 	 	 	 	2	1	6	9	5	2	9	2
1019	1	5	 	 	 	 	 	2	3	14	3	4	3	3	 
1019	1	2	 	 	 	 	 	2	3	14	3	4	1	1	 
1019	1	3	 	 	 	 	 	2	4	1	2	10	6	1	 
1019	1	2	 	 	 	 	 	1	1	1	3	8	2	2	 
1019	1	5	 	 	 	 	 	2	4	6	3	7	3	1	1
1019	1	2	 	 	 	 	 	2	2	1	2	6	2	1	 
1019	1	2	 	 	 	 	 	2	2	8	3	6	8	1	 
1019	1	3	 	 	 	 	 	1	1	1	1	5	3	2	1
1019	1	3	 	 	 	 	 	1	1	1	3	7	2	2	 
1019	1	5	 	 	 	 	 	2	3	6	3	7	3	1	1
1019	1	5	 	 	 	 	 	1	1	1	2	3	3	2	1
1019	2	5	 	 	 	 	 	9	3	6	2	6	3	1	1
1019	2	4	 	 	 	 	 	9	3	1	3	9	1	6	 
1019	2	5	 	 	 	 	 	9	2	6	1	3	1	1	 
1019	2	4	 	 	 	 	 	9	2	3	3	5	1	1	 
1019	2	4	 	 	 	 	 	9	1	8	2	8	1	6	 
1019	2	4	 	 	 	 	 	9	2	1	2	8	1	6	2
1019	2	4	 	 	 	 	 	9	1	1	3	7	1	6	2
1020	1	9	 	 	 	 	 	9	2	3	2	5	4	2	 
1020	1	9	 	 	 	 	 	9	2	3	9	7	2	2	 
1020	1	9	 	 	 	 	 	9	2	6	9	5	2	2	 
1020	1	9	 	 	 	 	 	9	2	4	9	6	4	9	 
1020	1	9	 	 	 	 	 	9	2	6	9	4	2	2	 
1020	1	9	 	 	 	 	 	9	1	6	9	6	2	2	 
1020	1	9	 	 	 	 	 	9	1	3	2	99	2	2	 
1020	1	9	 	 	 	 	 	9	1	6	1	5	2	2	 
1020	1	9	 	 	 	 	 	9	2	10	2	6	2	2	1
1020	1	9	 	 	 	 	 	9	1	3	2	99	2	2	 
1020	1	9	 	 	 	 	 	9	4	3	2	6	2	2	 
1020	1	9	 	 	 	 	 	9	3	3	2	5	2	2	 
1020	1	9	 	 	 	 	 	9	2	6	2	6	2	2	 
1020	1	9	 	 	 	 	 	9	2	4	9	6	2	2	 
1020	1	9	 	 	 	 	 	9	1	6	9	7	2	2	1
1020	1	9	 	 	 	 	 	9	1	1	9	9	2	2	 
1020	2	9	 	 	 	 	 	9	3	8	9	6	9	9	 
1020	2	9	 	 	 	 	 	9	3	6	9	6	9	9	 
1020	2	9	 	 	 	 	 	9	1	3	9	7	9	9	 
1020	2	9	 	 	 	 	 	9	2	3	9	7	9	9	 
1020	2	9	 	 	 	 	 	9	2	4	9	5	9	9	 
1020	2	9	 	 	 	 	 	9	4	3	9	8	9	9	 
1020	2	9	 	 	 	 	 	9	2	1	9	7	9	9	 
1020	2	9	 	 	 	 	 	9	1	4	9	6	9	9	 
1020	2	9	 	 	 	 	 	9	2	1	9	6	9	9	 
1020	2	9	 	 	 	 	 	9	2	3	2	5	9	9	 
1020	2	9	 	 	 	 	 	9	2	3	3	6	9	9	 
1020	2	9	 	 	 	 	 	9	1	1	2	6	9	9	 
1020	2	9	 	 	 	 	 	9	1	3	2	5	9	9	 
1020	2	9	 	 	 	 	 	9	3	8	2	6	9	9	 
1020	2	9	 	 	 	 	 	9	2	3	2	4	9	9	 
1020	2	9	 	 	 	 	 	9	2	6	2	5	9	9	 
1020	2	9	 	 	 	 	 	9	2	3	9	5	9	9	 
1020	2	9	 	 	 	 	 	9	2	8	9	6	9	9	 
1020	2	9	 	 	 	 	 	9	1	6	9	5	9	9	1
1020	2	9	 	 	 	 	 	9	1	6	9	4	4	4	 
1020	2	9	 	 	 	 	 	9	3	6	9	7	5	9	2
1020	2	9	 	 	 	 	 	9	3	1	9	6	9	9	 
1020	2	9	 	 	 	 	 	9	1	6	9	5	5	9	2
1020	2	9	 	 	 	 	 	9	1	6	9	3	9	9	 
1020	2	9	 	 	 	 	 	9	1	1	9	5	5	9	2
1020	2	9	 	 	 	 	 	9	2	6	9	5	9	9	 
1020	2	9	 	 	 	 	 	9	1	4	9	5	9	9	 
1020	2	9	 	 	 	 	 	9	3	6	9	6	9	9	 
1020	2	9	 	 	 	 	 	9	1	1	9	4	9	9	 
1020	2	9	 	 	 	 	 	9	2	6	9	3	1	9	 
1021	1	9	 	 	 	 	 	9	4	4	9	8	2	2	 
1021	1	9	 	 	 	 	 	1	1	3	9	5	2	2	 
1021	1	9	 	 	 	 	 	9	2	11	9	5	2	1	 
1021	1	9	 	 	 	 	 	9	2	8	9	4	3	1	1
1021	1	9	 	 	 	 	 	9	3	1	9	10	6	9	 
1021	1	9	 	 	 	 	 	9	4	1	9	8	2	1	 
1021	1	9	 	 	 	 	 	9	1	6	9	3	2	2	 
1021	1	9	 	 	 	 	 	9	2	1	9	4	2	9	 
1021	1	9	 	 	 	 	 	9	7	3	9	4	2	2	 
1021	1	9	 	 	 	 	 	9	3	3	9	5	2	2	 
1021	1	9	 	 	 	 	 	9	2	6	9	2	2	1	 
1021	1	9	 	 	 	 	 	9	1	4	9	4	2	2	 
1021	2	9	 	 	 	 	 	9	1	14	9	3	5	1	 
1021	2	9	 	 	 	 	 	9	7	1	9	3	2	2	 
1021	2	9	 	 	 	 	 	9	2	12	9	7	6	6	 
1021	2	9	 	 	 	 	 	9	1	1	9	6	2	2	 
1021	2	9	 	 	 	 	 	9	1	4	9	6	1	4	 
1022	1	1	 	 	 	 	 	9	3	1	9	99	2	9	 
1022	1	5	 	 	 	 	 	9	1	6	9	99	2	2	2
1022	1	1	 	 	 	 	 	9	3	11	9	99	8	9	 
1022	1	5	 	 	 	 	 	9	1	1	9	99	2	2	 
1022	1	5	 	 	 	 	 	9	3	15	9	99	8	9	 
1022	1	5	 	 	 	 	 	9	2	4	9	99	2	2	 
1022	1	1	 	 	 	 	 	9	1	1	9	99	2	9	 
1022	1	5	 	 	 	 	 	9	2	1	9	99	2	9	 
1022	1	5	 	 	 	 	 	9	1	4	9	99	2	9	 
1022	1	1	 	 	 	 	 	9	4	6	9	99	2	9	 
1022	1	5	 	 	 	 	 	9	9	1	9	99	2	9	 
1022	1	1	 	 	 	 	 	9	9	6	9	99	2	9	 
1022	2	1	 	 	 	 	 	9	1	14	9	99	1	6	 
1022	2	1	 	 	 	 	 	9	1	1	9	99	2	6	 
1022	2	1	 	 	 	 	 	9	2	1	9	99	2	6	 
1022	2	1	 	 	 	 	 	9	1	11	9	99	1	6	 
1022	2	5	 	 	 	 	 	9	3	6	9	99	2	6	 
1022	2	5	 	 	 	 	 	9	2	1	9	99	2	6	 
1022	2	1	 	 	 	 	 	9	1	1	9	99	2	6	 
1022	2	5	 	 	 	 	 	9	9	12	9	99	2	6	 
1022	2	5	 	 	 	 	 	9	4	1	9	99	2	6	 
1022	2	1	 	 	 	 	 	9	1	13	9	99	1	6	 
1022	2	1	 	 	 	 	 	9	2	1	9	99	2	6	 
1022	2	1	 	 	 	 	 	9	1	1	9	99	2	6	 
1022	2	5	 	 	 	 	 	9	2	1	9	99	2	6	 
1022	2	1	 	 	 	 	 	9	1	1	9	99	2	6	 
1022	2	5	 	 	 	 	 	9	1	6	9	99	2	6	2
1022	2	1	 	 	 	 	 	9	2	1	9	99	2	6	 
1022	2	5	 	 	 	 	 	9	2	8	9	99	1	6	2
1022	2	1	 	 	 	 	 	9	3	1	9	99	2	6	 
1022	2	1	 	 	 	 	 	9	3	1	9	99	2	6	 
1022	2	1	 	 	 	 	 	9	1	1	9	99	2	6	 
1022	2	5	 	 	 	 	 	9	2	14	9	99	1	9	 
1022	2	1	 	 	 	 	 	9	2	7	9	99	1	9	 
1022	2	1	 	 	 	 	 	9	2	6	9	99	1	9	 
1022	2	1	 	 	 	 	 	9	2	1	9	99	2	9	 
1022	2	5	 	 	 	 	 	9	2	1	9	99	2	9	 
1022	2	5	 	 	 	 	 	9	1	1	9	99	2	9	 
1022	2	5	 	 	 	 	 	9	2	1	9	99	2	9	 
1101	1	3	 	 	 	 	 	1	1	1	2	8	2	2	 
1101	1	3	 	 	 	 	 	1	1	1	2	5	2	2	 
