agey,area12y_hokkaido,area12y_aomori,area12y_iwate,area12y_miyagi,area12y_akita,area12y_yamagata,area12y_fukushima,area12y_ibaraki,area12y_tochigi,area12y_gumma,area12y_saitama,area12y_chiba,area12y_tokyo,area12y_kanagawa,area12y_niigata,area12y_toyama,area12y_ishikawa,area12y_fukui,area12y_yamanashi,area12y_nagano,area12y_gifu,area12y_shizuoka,area12y_aichi,area12y_mie,area12y_shiga,area12y_kyoto,area12y_osaka,area12y_hyogo,area12y_nara,area12y_wakayama,area12y_tottori,area12y_shimane,area12y_okayama,area12y_hiroshima,area12y_yamaguchi,area12y_tokushima,area12y_kagawa,area12y_ehime,area12y_kouchi,area12y_fukuoka,area12y_saga,area12y_nagasaki,area12y_kumamoto,area12y_ooita,area12y_miyazaki,area12y_kagoshima,area12y_okinawa
35,2.25,0.75,1.0,3.5000000000000004,1.0,5.25,4.5,4.0,5.25,2.75,2.5,5.0,11.75,25.0,6.75,0.5,0.0,0.25,2.25,2.75,0.0,3.0,0.5,0.0,0.25,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.5,0.0,0.25,0.5,0.0,1.5,0.0,0.25,0.25,0.25,0.25,0.5,0.0
36,1.5765765765765765,0.9009009009009009,0.9009009009009009,4.954954954954955,1.5765765765765765,3.3783783783783785,5.8558558558558556,3.8288288288288284,5.405405405405405,4.954954954954955,1.8018018018018018,3.3783783783783785,10.81081081081081,24.774774774774773,8.783783783783784,0.6756756756756757,0.45045045045045046,0.22522522522522523,1.5765765765765765,2.2522522522522523,0.22522522522522523,3.153153153153153,0.22522522522522523,0.0,0.22522522522522523,0.45045045045045046,0.22522522522522523,0.45045045045045046,0.0,0.0,0.0,0.22522522522522523,0.0,0.45045045045045046,0.0,0.0,0.22522522522522523,0.0,0.0,0.9009009009009009,0.22522522522522523,0.0,0.22522522522522523,0.22522522522522523,0.22522522522522523,0.22522522522522523,0.45045045045045046
37,1.1389521640091116,1.8223234624145785,0.9111617312072893,3.8724373576309796,1.1389521640091116,3.644646924829157,4.328018223234624,4.100227790432802,4.328018223234624,3.8724373576309796,4.100227790432802,4.100227790432802,10.478359908883828,26.42369020501139,5.0113895216400905,0.9111617312072893,0.22779043280182232,0.22779043280182232,2.277904328018223,2.9612756264236904,0.22779043280182232,4.328018223234624,0.0,0.683371298405467,0.0,0.0,0.22779043280182232,0.45558086560364464,0.0,0.0,0.0,0.45558086560364464,0.0,0.45558086560364464,0.22779043280182232,0.683371298405467,0.0,0.22779043280182232,0.0,0.22779043280182232,0.45558086560364464,0.22779043280182232,0.683371298405467,0.0,0.0,1.1389521640091116,0.0
38,1.1961722488038278,1.1961722488038278,0.4784688995215311,2.631578947368421,2.3923444976076556,3.349282296650718,5.023923444976076,4.30622009569378,3.588516746411483,6.220095693779904,4.0669856459330145,2.15311004784689,9.330143540669857,27.27272727272727,6.698564593301436,1.1961722488038278,0.9569377990430622,0.4784688995215311,2.8708133971291865,3.110047846889952,0.4784688995215311,1.1961722488038278,0.4784688995215311,0.23923444976076555,0.0,0.0,0.7177033492822966,0.4784688995215311,0.0,0.23923444976076555,0.0,0.0,0.0,0.0,0.0,0.23923444976076555,0.0,0.23923444976076555,0.0,0.4784688995215311,0.23923444976076555,0.23923444976076555,0.23923444976076555,0.0,0.0,0.7177033492822966,0.4784688995215311
39,1.146131805157593,0.28653295128939826,1.4326647564469914,3.4383954154727796,2.865329512893983,4.297994269340974,2.292263610315186,4.871060171919771,5.730659025787966,5.730659025787966,4.011461318051576,3.151862464183381,13.46704871060172,21.776504297994272,4.297994269340974,1.4326647564469914,0.8595988538681949,0.28653295128939826,2.005730659025788,1.4326647564469914,0.0,3.151862464183381,0.28653295128939826,0.8595988538681949,0.0,0.0,0.8595988538681949,0.5730659025787965,0.5730659025787965,0.0,0.28653295128939826,0.28653295128939826,0.0,0.28653295128939826,0.8595988538681949,0.0,0.28653295128939826,0.5730659025787965,0.0,1.4326647564469914,0.0,0.0,0.0,0.28653295128939826,0.28653295128939826,1.146131805157593,0.5730659025787965
40,1.08991825613079,2.17983651226158,0.544959128065395,2.7247956403269753,2.452316076294278,2.7247956403269753,4.904632152588556,2.997275204359673,3.8147138964577656,6.539509536784741,3.8147138964577656,5.177111716621254,13.079019073569482,21.25340599455041,7.084468664850137,1.08991825613079,0.2724795640326975,0.2724795640326975,2.7247956403269753,2.452316076294278,0.2724795640326975,4.087193460490464,0.544959128065395,0.0,0.2724795640326975,0.0,0.0,1.08991825613079,0.0,0.0,0.2724795640326975,0.0,0.2724795640326975,0.0,0.0,0.0,0.2724795640326975,0.0,0.0,0.2724795640326975,0.2724795640326975,0.2724795640326975,0.544959128065395,0.0,0.0,0.8174386920980926,0.2724795640326975
41,3.4722222222222223,0.3472222222222222,0.3472222222222222,3.4722222222222223,0.6944444444444444,3.8194444444444446,2.430555555555556,3.8194444444444446,3.8194444444444446,4.861111111111112,3.125,3.125,13.541666666666666,19.791666666666664,6.944444444444445,1.0416666666666665,0.0,0.6944444444444444,6.597222222222222,1.7361111111111112,0.6944444444444444,2.7777777777777777,0.3472222222222222,0.3472222222222222,0.0,0.0,0.3472222222222222,0.6944444444444444,0.3472222222222222,0.3472222222222222,0.3472222222222222,0.0,0.3472222222222222,1.0416666666666665,0.3472222222222222,0.3472222222222222,0.0,0.0,0.0,0.6944444444444444,0.3472222222222222,1.0416666666666665,0.6944444444444444,0.3472222222222222,0.0,0.3472222222222222,0.3472222222222222
42,1.0135135135135136,1.6891891891891893,1.3513513513513513,3.3783783783783785,4.054054054054054,3.7162162162162162,4.054054054054054,4.72972972972973,3.3783783783783785,6.081081081081082,3.3783783783783785,4.054054054054054,9.797297297297296,18.243243243243242,5.405405405405405,1.0135135135135136,0.0,0.6756756756756757,2.027027027027027,4.391891891891892,0.33783783783783783,2.364864864864865,0.6756756756756757,0.6756756756756757,0.33783783783783783,0.33783783783783783,0.0,1.6891891891891893,0.0,0.0,0.33783783783783783,0.0,0.0,0.6756756756756757,1.3513513513513513,0.0,0.33783783783783783,0.6756756756756757,0.0,0.6756756756756757,0.33783783783783783,0.33783783783783783,0.33783783783783783,0.0,0.0,1.6891891891891893,0.6756756756756757
43,1.2244897959183674,0.8163265306122449,0.8163265306122449,2.4489795918367347,2.0408163265306123,2.857142857142857,4.8979591836734695,6.530612244897959,4.489795918367347,4.081632653061225,3.2653061224489797,4.489795918367347,8.979591836734693,26.53061224489796,4.489795918367347,2.0408163265306123,0.8163265306122449,0.0,2.0408163265306123,2.0408163265306123,0.8163265306122449,1.6326530612244898,1.2244897959183674,0.40816326530612246,0.40816326530612246,0.0,0.40816326530612246,0.40816326530612246,0.0,0.40816326530612246,0.0,0.0,0.0,1.6326530612244898,0.0,0.0,0.0,0.40816326530612246,0.0,1.6326530612244898,0.40816326530612246,0.40816326530612246,0.0,0.0,0.0,2.0408163265306123,0.0
44,0.5181347150259068,2.072538860103627,2.072538860103627,4.145077720207254,1.0362694300518136,1.5544041450777202,3.1088082901554404,2.5906735751295336,3.1088082901554404,7.772020725388601,2.072538860103627,4.66321243523316,11.917098445595855,22.797927461139896,6.217616580310881,0.5181347150259068,0.5181347150259068,1.5544041450777202,3.6269430051813467,3.1088082901554404,0.5181347150259068,4.66321243523316,0.0,0.5181347150259068,1.0362694300518136,0.0,0.5181347150259068,0.5181347150259068,0.0,0.0,0.5181347150259068,0.0,0.0,0.0,0.0,0.5181347150259068,0.0,0.0,0.5181347150259068,1.0362694300518136,1.0362694300518136,0.0,0.5181347150259068,0.0,0.5181347150259068,0.5181347150259068,0.0
45,1.5789473684210527,0.5263157894736842,0.0,4.2105263157894735,2.1052631578947367,3.684210526315789,4.2105263157894735,6.315789473684211,5.7894736842105265,3.1578947368421053,5.263157894736842,3.1578947368421053,11.578947368421053,20.0,9.473684210526317,1.5789473684210527,0.5263157894736842,0.0,1.5789473684210527,2.631578947368421,0.0,2.631578947368421,0.5263157894736842,0.0,1.0526315789473684,0.0,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.0,0.5263157894736842,1.0526315789473684,0.0
46,2.3255813953488373,1.1627906976744187,0.0,2.3255813953488373,4.651162790697675,2.9069767441860463,4.069767441860465,2.3255813953488373,4.651162790697675,5.813953488372093,5.232558139534884,3.488372093023256,10.465116279069768,20.930232558139537,5.813953488372093,1.1627906976744187,0.0,0.5813953488372093,2.3255813953488373,2.3255813953488373,0.0,3.488372093023256,1.1627906976744187,0.5813953488372093,0.5813953488372093,0.0,0.0,1.1627906976744187,0.0,0.0,0.0,0.0,0.0,0.5813953488372093,0.5813953488372093,0.0,0.5813953488372093,0.5813953488372093,0.0,0.5813953488372093,0.5813953488372093,0.5813953488372093,1.1627906976744187,0.0,0.0,0.0,0.0
47,2.272727272727273,0.5681818181818182,1.1363636363636365,2.840909090909091,3.4090909090909087,0.5681818181818182,3.977272727272727,5.113636363636364,3.977272727272727,6.8181818181818175,3.977272727272727,3.977272727272727,8.522727272727272,23.863636363636363,6.25,0.0,1.1363636363636365,0.0,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,1.1363636363636365,0.5681818181818182,0.0,0.0,1.1363636363636365,1.1363636363636365,0.0,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,0.0,0.0,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.0,0.0,0.5681818181818182,0.5681818181818182,3.4090909090909087,1.1363636363636365
48,3.7735849056603774,2.515723270440252,1.8867924528301887,3.7735849056603774,3.7735849056603774,2.515723270440252,3.7735849056603774,2.515723270440252,5.031446540880504,6.918238993710692,5.031446540880504,4.40251572327044,8.80503144654088,12.578616352201259,5.031446540880504,1.8867924528301887,1.257861635220126,0.628930817610063,2.515723270440252,2.515723270440252,0.0,5.031446540880504,0.0,1.257861635220126,0.0,0.0,0.0,1.257861635220126,0.0,0.0,0.0,0.0,1.257861635220126,0.628930817610063,0.628930817610063,0.0,0.0,0.0,0.0,1.8867924528301887,0.628930817610063,1.257861635220126,0.0,1.257861635220126,0.628930817610063,0.0,0.0
49,0.8264462809917356,0.0,0.8264462809917356,4.132231404958678,2.479338842975207,1.6528925619834711,5.785123966942149,6.6115702479338845,4.958677685950414,5.785123966942149,7.43801652892562,4.958677685950414,17.355371900826448,12.396694214876034,8.264462809917356,0.0,0.8264462809917356,0.0,4.132231404958678,0.8264462809917356,0.8264462809917356,2.479338842975207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8264462809917356,0.0,0.0,0.0,0.8264462809917356,0.0,0.8264462809917356,0.8264462809917356,0.0,0.0,0.0,0.0,0.8264462809917356,1.6528925619834711
50,0.0,0.0,1.4925373134328357,2.2388059701492535,1.4925373134328357,5.223880597014925,3.731343283582089,5.970149253731343,5.223880597014925,4.477611940298507,2.2388059701492535,1.4925373134328357,14.17910447761194,16.417910447761194,5.223880597014925,0.7462686567164178,0.0,0.0,3.731343283582089,2.9850746268656714,0.0,5.223880597014925,1.4925373134328357,0.0,0.0,1.4925373134328357,0.0,1.4925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,1.4925373134328357,0.0,1.4925373134328357,0.7462686567164178,0.0,2.2388059701492535,0.7462686567164178
51,0.0,0.0,0.9090909090909091,4.545454545454546,2.727272727272727,0.9090909090909091,4.545454545454546,3.6363636363636362,3.6363636363636362,7.2727272727272725,0.9090909090909091,3.6363636363636362,11.818181818181818,20.0,6.363636363636363,1.8181818181818181,0.0,0.9090909090909091,3.6363636363636362,3.6363636363636362,0.9090909090909091,3.6363636363636362,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.8181818181818181,0.0,0.0,0.0,0.0,0.0
